Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=8, lr=0.001, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_u2net_ploss_220919')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 600 : 0.015867091715335846
The SSIM Value is: 0.7891306738058727
The PSNR Value is: 19.078632164001466
the highest SSIM value is: 19.078632164001466
the epoch is: 1
Loss at iteration 10 : 0.021017707884311676
Loss at iteration 20 : 0.015104306861758232
Loss at iteration 30 : 0.014461535960435867
Loss at iteration 40 : 0.019078964367508888
Loss at iteration 50 : 0.016983356326818466
Loss at iteration 60 : 0.013693930581212044
Loss at iteration 70 : 0.021392660215497017
Loss at iteration 80 : 0.025199484080076218
Loss at iteration 90 : 0.02129066362977028
Loss at iteration 100 : 0.018822038546204567
Loss at iteration 110 : 0.017251169309020042
Loss at iteration 120 : 0.01986563391983509
Loss at iteration 130 : 0.017843954265117645
Loss at iteration 140 : 0.011695552617311478
Loss at iteration 150 : 0.02378477156162262
Loss at iteration 160 : 0.01969221979379654
Loss at iteration 170 : 0.024420399218797684
Loss at iteration 180 : 0.017198579385876656
Loss at iteration 190 : 0.018276970833539963
Loss at iteration 200 : 0.021640468388795853
Loss at iteration 210 : 0.022861553356051445
Loss at iteration 220 : 0.016380082815885544
Loss at iteration 230 : 0.023319263011217117
Loss at iteration 240 : 0.016209427267313004
Loss at iteration 250 : 0.02497710846364498
Loss at iteration 260 : 0.019994454458355904
Loss at iteration 270 : 0.01570938527584076
Loss at iteration 280 : 0.017985399812459946
Loss at iteration 290 : 0.017620310187339783
Loss at iteration 300 : 0.012938981875777245
Loss at iteration 310 : 0.021555176004767418
Loss at iteration 320 : 0.02315487340092659
Loss at iteration 330 : 0.01812859997153282
Loss at iteration 340 : 0.01896742731332779
Loss at iteration 350 : 0.015838971361517906
Loss at iteration 360 : 0.0165422260761261
Loss at iteration 370 : 0.012301737442612648
Loss at iteration 380 : 0.021083181723952293
Loss at iteration 390 : 0.018620984628796577
Loss at iteration 400 : 0.017538776621222496
Loss at iteration 410 : 0.013126684352755547
Loss at iteration 420 : 0.013273177668452263
Loss at iteration 430 : 0.015895165503025055
Loss at iteration 440 : 0.021116411313414574
Loss at iteration 450 : 0.019146444275975227
Loss at iteration 460 : 0.013210422359406948
Loss at iteration 470 : 0.016100797802209854
Loss at iteration 480 : 0.017768651247024536
Loss at iteration 490 : 0.01959209144115448
Loss at iteration 500 : 0.018791304901242256
Loss at iteration 510 : 0.02062179148197174
Loss at iteration 520 : 0.01437348686158657
Loss at iteration 530 : 0.02069648914039135
Loss at iteration 540 : 0.026137085631489754
Loss at iteration 550 : 0.02109495922923088
Loss at iteration 560 : 0.02580714039504528
Loss at iteration 570 : 0.027308164164423943
Loss at iteration 580 : 0.021612055599689484
Loss at iteration 590 : 0.022672034800052643
Loss at iteration 600 : 0.019147364422678947
The SSIM Value is: 0.7732142090797425
The PSNR Value is: 18.03689473470052
the epoch is: 2
Loss at iteration 10 : 0.017648033797740936
Loss at iteration 20 : 0.02437017485499382
Loss at iteration 30 : 0.014436107128858566
Loss at iteration 40 : 0.02579629421234131
Loss at iteration 50 : 0.01490836776793003
Loss at iteration 60 : 0.016184810549020767
Loss at iteration 70 : 0.015766197815537453
Loss at iteration 80 : 0.015430878847837448
Loss at iteration 90 : 0.009270761162042618
Loss at iteration 100 : 0.015085337683558464
Loss at iteration 110 : 0.01899215765297413
Loss at iteration 120 : 0.0145516786724329
Loss at iteration 130 : 0.019311852753162384
Loss at iteration 140 : 0.01596202328801155
Loss at iteration 150 : 0.014391032978892326
Loss at iteration 160 : 0.01938413642346859
Loss at iteration 170 : 0.017463816329836845
Loss at iteration 180 : 0.016062866896390915
Loss at iteration 190 : 0.019284425303339958
Loss at iteration 200 : 0.01577525958418846
Loss at iteration 210 : 0.01617356762290001
Loss at iteration 220 : 0.018509434536099434
Loss at iteration 230 : 0.019259121268987656
Loss at iteration 240 : 0.018299493938684464
Loss at iteration 250 : 0.019261181354522705
Loss at iteration 260 : 0.01357227098196745
Loss at iteration 270 : 0.01607964187860489
Loss at iteration 280 : 0.01337510161101818
Loss at iteration 290 : 0.013745737262070179
Loss at iteration 300 : 0.018939990550279617
Loss at iteration 310 : 0.017865199595689774
Loss at iteration 320 : 0.026987502351403236
Loss at iteration 330 : 0.017771396785974503
Loss at iteration 340 : 0.012491241097450256
Loss at iteration 350 : 0.021561555564403534
Loss at iteration 360 : 0.017852041870355606
Loss at iteration 370 : 0.022307973355054855
Loss at iteration 380 : 0.01641472987830639
Loss at iteration 390 : 0.02173847332596779
Loss at iteration 400 : 0.01297486200928688
Loss at iteration 410 : 0.019950000569224358
Loss at iteration 420 : 0.016930248588323593
Loss at iteration 430 : 0.017315123230218887
Loss at iteration 440 : 0.017214283347129822
Loss at iteration 450 : 0.019226768985390663
Loss at iteration 460 : 0.016853081062436104
Loss at iteration 470 : 0.01624610647559166
Loss at iteration 480 : 0.015850892290472984
Loss at iteration 490 : 0.02285151183605194
Loss at iteration 500 : 0.01543068140745163
Loss at iteration 510 : 0.01880733296275139
Loss at iteration 520 : 0.0180409774184227
Loss at iteration 530 : 0.018170664086937904
Loss at iteration 540 : 0.01859692484140396
Loss at iteration 550 : 0.016211071982979774
Loss at iteration 560 : 0.012715448625385761
Loss at iteration 570 : 0.022009629756212234
Loss at iteration 580 : 0.01584799587726593
Loss at iteration 590 : 0.019667930901050568
Loss at iteration 600 : 0.016752103343605995
The SSIM Value is: 0.802074686686198
The PSNR Value is: 19.200350443522137
the highest SSIM value is: 19.200350443522137
the epoch is: 3
Loss at iteration 10 : 0.019591975957155228
Loss at iteration 20 : 0.02308495156466961
Loss at iteration 30 : 0.014959469437599182
Loss at iteration 40 : 0.011494254693388939
Loss at iteration 50 : 0.01741400547325611
Loss at iteration 60 : 0.017709549516439438
Loss at iteration 70 : 0.014753262512385845
Loss at iteration 80 : 0.012630060315132141
Loss at iteration 90 : 0.016752922907471657
Loss at iteration 100 : 0.013429809361696243
Loss at iteration 110 : 0.017719576135277748
Loss at iteration 120 : 0.018087664619088173
Loss at iteration 130 : 0.017756104469299316
Loss at iteration 140 : 0.0139398742467165
Loss at iteration 150 : 0.02049492672085762
Loss at iteration 160 : 0.02175573632121086
Loss at iteration 170 : 0.016844492405653
Loss at iteration 180 : 0.015114402398467064
Loss at iteration 190 : 0.019356030970811844
Loss at iteration 200 : 0.016279667615890503
Loss at iteration 210 : 0.013393583707511425
Loss at iteration 220 : 0.020901834592223167
Loss at iteration 230 : 0.015467215329408646
Loss at iteration 240 : 0.01677596941590309
Loss at iteration 250 : 0.020478874444961548
Loss at iteration 260 : 0.017633892595767975
Loss at iteration 270 : 0.020502649247646332
Loss at iteration 280 : 0.01678018644452095
Loss at iteration 290 : 0.017215922474861145
Loss at iteration 300 : 0.016265474259853363
Loss at iteration 310 : 0.018697792664170265
Loss at iteration 320 : 0.01650095172226429
Loss at iteration 330 : 0.01630139723420143
Loss at iteration 340 : 0.018265001475811005
Loss at iteration 350 : 0.01901116967201233
Loss at iteration 360 : 0.012074609287083149
Loss at iteration 370 : 0.013429179787635803
Loss at iteration 380 : 0.014555288478732109
Loss at iteration 390 : 0.011906377971172333
Loss at iteration 400 : 0.016470447182655334
Loss at iteration 410 : 0.016070084646344185
Loss at iteration 420 : 0.022464178502559662
Loss at iteration 430 : 0.00979084987193346
Loss at iteration 440 : 0.013191824778914452
Loss at iteration 450 : 0.017537059262394905
Loss at iteration 460 : 0.02079075016081333
Loss at iteration 470 : 0.015348119661211967
Loss at iteration 480 : 0.018095705658197403
Loss at iteration 490 : 0.01038262527436018
Loss at iteration 500 : 0.020177792757749557
Loss at iteration 510 : 0.01760065369307995
Loss at iteration 520 : 0.01952347159385681
Loss at iteration 530 : 0.027439936995506287
Loss at iteration 540 : 0.01585284434258938
Loss at iteration 550 : 0.017176112160086632
Loss at iteration 560 : 0.01681944541633129
Loss at iteration 570 : 0.015482733026146889
Loss at iteration 580 : 0.01977883279323578
Loss at iteration 590 : 0.01851752959191799
Loss at iteration 600 : 0.01901891827583313
The SSIM Value is: 0.7897260824839274
The PSNR Value is: 19.035165532430014
the epoch is: 4
Loss at iteration 10 : 0.017006218433380127
Loss at iteration 20 : 0.017046155408024788
Loss at iteration 30 : 0.014998899772763252
Loss at iteration 40 : 0.011950606480240822
Loss at iteration 50 : 0.018376506865024567
Loss at iteration 60 : 0.026143353432416916
Loss at iteration 70 : 0.01477976143360138
Loss at iteration 80 : 0.01654869131743908
Loss at iteration 90 : 0.01597929745912552
Loss at iteration 100 : 0.01699153706431389
Loss at iteration 110 : 0.018023617565631866
Loss at iteration 120 : 0.016869334504008293
Loss at iteration 130 : 0.016428247094154358
Loss at iteration 140 : 0.011780766770243645
Loss at iteration 150 : 0.014567144215106964
Loss at iteration 160 : 0.018299587070941925
Loss at iteration 170 : 0.013170244172215462
Loss at iteration 180 : 0.014835882000625134
Loss at iteration 190 : 0.015515539795160294
Loss at iteration 200 : 0.01839955523610115
Loss at iteration 210 : 0.014361984096467495
Loss at iteration 220 : 0.013183807954192162
Loss at iteration 230 : 0.019006751477718353
Loss at iteration 240 : 0.02049906738102436
Loss at iteration 250 : 0.013302206993103027
Loss at iteration 260 : 0.010653886012732983
Loss at iteration 270 : 0.016969339922070503
Loss at iteration 280 : 0.01567767933011055
Loss at iteration 290 : 0.014623668044805527
Loss at iteration 300 : 0.01829003170132637
Loss at iteration 310 : 0.018758317455649376
Loss at iteration 320 : 0.017747342586517334
Loss at iteration 330 : 0.015266391448676586
Loss at iteration 340 : 0.01880514621734619
Loss at iteration 350 : 0.012719614431262016
Loss at iteration 360 : 0.014422736130654812
Loss at iteration 370 : 0.017728259786963463
Loss at iteration 380 : 0.02362193912267685
Loss at iteration 390 : 0.021436411887407303
Loss at iteration 400 : 0.022525349631905556
Loss at iteration 410 : 0.015548689290881157
Loss at iteration 420 : 0.01226707175374031
Loss at iteration 430 : 0.014739041216671467
Loss at iteration 440 : 0.01084064319729805
Loss at iteration 450 : 0.022128421813249588
Loss at iteration 460 : 0.0152670219540596
Loss at iteration 470 : 0.014677941799163818
Loss at iteration 480 : 0.019950730726122856
Loss at iteration 490 : 0.01722242869436741
Loss at iteration 500 : 0.021930506452918053
Loss at iteration 510 : 0.020536169409751892
Loss at iteration 520 : 0.01532088965177536
Loss at iteration 530 : 0.014549743384122849
Loss at iteration 540 : 0.01860736683011055
Loss at iteration 550 : 0.02333023212850094
Loss at iteration 560 : 0.01641661673784256
Loss at iteration 570 : 0.012878799811005592
Loss at iteration 580 : 0.01981772668659687
Loss at iteration 590 : 0.017395732924342155
Loss at iteration 600 : 0.024097230285406113
The SSIM Value is: 0.8045068502426147
The PSNR Value is: 19.730674743652344
the highest SSIM value is: 19.730674743652344
the epoch is: 5
Loss at iteration 10 : 0.026479771360754967
Loss at iteration 20 : 0.016694700345396996
Loss at iteration 30 : 0.014365888200700283
Loss at iteration 40 : 0.011586376465857029
Loss at iteration 50 : 0.016301598399877548
Loss at iteration 60 : 0.011706899851560593
Loss at iteration 70 : 0.01264885999262333
Loss at iteration 80 : 0.020465051755309105
Loss at iteration 90 : 0.015612461604177952
Loss at iteration 100 : 0.015486261807382107
Loss at iteration 110 : 0.013767346739768982
Loss at iteration 120 : 0.015133106149733067
Loss at iteration 130 : 0.012945601716637611
Loss at iteration 140 : 0.02178945019841194
Loss at iteration 150 : 0.013892964459955692
Loss at iteration 160 : 0.01812252774834633
Loss at iteration 170 : 0.01551088783890009
Loss at iteration 180 : 0.017284799367189407
Loss at iteration 190 : 0.021466881036758423
Loss at iteration 200 : 0.026127003133296967
Loss at iteration 210 : 0.014548767358064651
Loss at iteration 220 : 0.01565089449286461
Loss at iteration 230 : 0.02175794541835785
Loss at iteration 240 : 0.023401763290166855
Loss at iteration 250 : 0.017966076731681824
Loss at iteration 260 : 0.0131444800645113
Loss at iteration 270 : 0.017132747918367386
Loss at iteration 280 : 0.018962813541293144
Loss at iteration 290 : 0.01828613132238388
Loss at iteration 300 : 0.019197136163711548
Loss at iteration 310 : 0.027081074193120003
Loss at iteration 320 : 0.01818682998418808
Loss at iteration 330 : 0.014897539280354977
Loss at iteration 340 : 0.011621788144111633
Loss at iteration 350 : 0.017227957025170326
Loss at iteration 360 : 0.014381201937794685
Loss at iteration 370 : 0.013795077800750732
Loss at iteration 380 : 0.02028520405292511
Loss at iteration 390 : 0.013158543035387993
Loss at iteration 400 : 0.02208387479186058
Loss at iteration 410 : 0.011990616098046303
Loss at iteration 420 : 0.013520398177206516
Loss at iteration 430 : 0.016631674021482468
Loss at iteration 440 : 0.01763753779232502
Loss at iteration 450 : 0.013049831613898277
Loss at iteration 460 : 0.014444765634834766
Loss at iteration 470 : 0.02301124855875969
Loss at iteration 480 : 0.014087095856666565
Loss at iteration 490 : 0.017009150236845016
Loss at iteration 500 : 0.015674682334065437
Loss at iteration 510 : 0.015734132379293442
Loss at iteration 520 : 0.012390423566102982
Loss at iteration 530 : 0.02069556526839733
Loss at iteration 540 : 0.019707849249243736
Loss at iteration 550 : 0.015690047293901443
Loss at iteration 560 : 0.018757890909910202
Loss at iteration 570 : 0.014343658462166786
Loss at iteration 580 : 0.019403662532567978
Loss at iteration 590 : 0.016277262941002846
Loss at iteration 600 : 0.016630910336971283
The SSIM Value is: 0.7666885515054067
The PSNR Value is: 18.064699745178224
the epoch is: 6
Loss at iteration 10 : 0.01122036948800087
Loss at iteration 20 : 0.011241436004638672
Loss at iteration 30 : 0.013276271522045135
Loss at iteration 40 : 0.013131486251950264
Loss at iteration 50 : 0.018409691751003265
Loss at iteration 60 : 0.014307757839560509
Loss at iteration 70 : 0.022983279079198837
Loss at iteration 80 : 0.018561197444796562
Loss at iteration 90 : 0.009040666744112968
Loss at iteration 100 : 0.013891313225030899
Loss at iteration 110 : 0.014269208535552025
Loss at iteration 120 : 0.012313736602663994
Loss at iteration 130 : 0.01632589101791382
Loss at iteration 140 : 0.020804503932595253
Loss at iteration 150 : 0.028967663645744324
Loss at iteration 160 : 0.01452110055834055
Loss at iteration 170 : 0.015407916158437729
Loss at iteration 180 : 0.011110717430710793
Loss at iteration 190 : 0.01676579937338829
Loss at iteration 200 : 0.01656162180006504
Loss at iteration 210 : 0.015344364568591118
Loss at iteration 220 : 0.01436090748757124
Loss at iteration 230 : 0.017892425879836082
Loss at iteration 240 : 0.0155660854652524
Loss at iteration 250 : 0.01786206103861332
Loss at iteration 260 : 0.014292433857917786
Loss at iteration 270 : 0.013842212036252022
Loss at iteration 280 : 0.01394336111843586
Loss at iteration 290 : 0.014377567917108536
Loss at iteration 300 : 0.020243238657712936
Loss at iteration 310 : 0.016606707125902176
Loss at iteration 320 : 0.015405291691422462
Loss at iteration 330 : 0.012614766135811806
Loss at iteration 340 : 0.016354968771338463
Loss at iteration 350 : 0.014986546710133553
Loss at iteration 360 : 0.01590896025300026
Loss at iteration 370 : 0.01810990460216999
Loss at iteration 380 : 0.01001519151031971
Loss at iteration 390 : 0.02053818479180336
Loss at iteration 400 : 0.01695675402879715
Loss at iteration 410 : 0.015483957715332508
Loss at iteration 420 : 0.015332181006669998
Loss at iteration 430 : 0.023478705435991287
Loss at iteration 440 : 0.013578692451119423
Loss at iteration 450 : 0.017274469137191772
Loss at iteration 460 : 0.01819702424108982
Loss at iteration 470 : 0.019611207768321037
Loss at iteration 480 : 0.012716351076960564
Loss at iteration 490 : 0.020303022116422653
Loss at iteration 500 : 0.01782621629536152
Loss at iteration 510 : 0.011482820846140385
Loss at iteration 520 : 0.01904638484120369
Loss at iteration 530 : 0.0107545405626297
Loss at iteration 540 : 0.01339525543153286
Loss at iteration 550 : 0.022272443398833275
Loss at iteration 560 : 0.02027060277760029
Loss at iteration 570 : 0.019727595150470734
Loss at iteration 580 : 0.014663750305771828
Loss at iteration 590 : 0.01390947587788105
Loss at iteration 600 : 0.018162399530410767
The SSIM Value is: 0.8045841296513875
The PSNR Value is: 19.9497189839681
the highest SSIM value is: 19.9497189839681
the epoch is: 7
Loss at iteration 10 : 0.012346915900707245
Loss at iteration 20 : 0.01788920909166336
Loss at iteration 30 : 0.02534676343202591
Loss at iteration 40 : 0.01683526113629341
Loss at iteration 50 : 0.017753899097442627
Loss at iteration 60 : 0.01637735776603222
Loss at iteration 70 : 0.011190399527549744
Loss at iteration 80 : 0.014486836269497871
Loss at iteration 90 : 0.01715622842311859
Loss at iteration 100 : 0.016542574390769005
Loss at iteration 110 : 0.01847037672996521
Loss at iteration 120 : 0.022800616919994354
Loss at iteration 130 : 0.017132457345724106
Loss at iteration 140 : 0.0199185349047184
Loss at iteration 150 : 0.021899692714214325
Loss at iteration 160 : 0.02139795571565628
Loss at iteration 170 : 0.012496360577642918
Loss at iteration 180 : 0.010471240617334843
Loss at iteration 190 : 0.019388563930988312
Loss at iteration 200 : 0.020304974168539047
Loss at iteration 210 : 0.022017942741513252
Loss at iteration 220 : 0.011802565306425095
Loss at iteration 230 : 0.018503274768590927
Loss at iteration 240 : 0.01927417516708374
Loss at iteration 250 : 0.013516335748136044
Loss at iteration 260 : 0.019438402727246284
Loss at iteration 270 : 0.012545897625386715
Loss at iteration 280 : 0.0159454382956028
Loss at iteration 290 : 0.019754715263843536
Loss at iteration 300 : 0.0166935995221138
Loss at iteration 310 : 0.01367112435400486
Loss at iteration 320 : 0.015535973012447357
Loss at iteration 330 : 0.009276014752686024
Loss at iteration 340 : 0.009221511892974377
Loss at iteration 350 : 0.01968998834490776
Loss at iteration 360 : 0.015741173177957535
Loss at iteration 370 : 0.015087317675352097
Loss at iteration 380 : 0.014231057837605476
Loss at iteration 390 : 0.01831933483481407
Loss at iteration 400 : 0.01952401176095009
Loss at iteration 410 : 0.013831788673996925
Loss at iteration 420 : 0.013759786263108253
Loss at iteration 430 : 0.01247476413846016
Loss at iteration 440 : 0.015751782804727554
Loss at iteration 450 : 0.020612241700291634
Loss at iteration 460 : 0.014841578900814056
Loss at iteration 470 : 0.018827425315976143
Loss at iteration 480 : 0.015025172382593155
Loss at iteration 490 : 0.013505062088370323
Loss at iteration 500 : 0.017306437715888023
Loss at iteration 510 : 0.015632886439561844
Loss at iteration 520 : 0.019062403589487076
Loss at iteration 530 : 0.023990081623196602
Loss at iteration 540 : 0.015483258292078972
Loss at iteration 550 : 0.01163061149418354
Loss at iteration 560 : 0.01402986142784357
Loss at iteration 570 : 0.012464568018913269
Loss at iteration 580 : 0.014420571736991405
Loss at iteration 590 : 0.025513170287013054
Loss at iteration 600 : 0.015030395239591599
The SSIM Value is: 0.8055183053016662
The PSNR Value is: 19.95635789235433
the highest SSIM value is: 19.95635789235433
the epoch is: 8
Loss at iteration 10 : 0.013471667654812336
Loss at iteration 20 : 0.01936800219118595
Loss at iteration 30 : 0.01261721272021532
Loss at iteration 40 : 0.011063584126532078
Loss at iteration 50 : 0.0186440572142601
Loss at iteration 60 : 0.01584319956600666
Loss at iteration 70 : 0.016782192513346672
Loss at iteration 80 : 0.015309298411011696
Loss at iteration 90 : 0.015409721061587334
Loss at iteration 100 : 0.012716959230601788
Loss at iteration 110 : 0.014613144099712372
Loss at iteration 120 : 0.015102961100637913
Loss at iteration 130 : 0.01493341475725174
Loss at iteration 140 : 0.014188546687364578
Loss at iteration 150 : 0.012223657220602036
Loss at iteration 160 : 0.011246098205447197
Loss at iteration 170 : 0.011393963359296322
Loss at iteration 180 : 0.01515304297208786
Loss at iteration 190 : 0.010474476963281631
Loss at iteration 200 : 0.010856425389647484
Loss at iteration 210 : 0.014280324801802635
Loss at iteration 220 : 0.014166217297315598
Loss at iteration 230 : 0.01875455677509308
Loss at iteration 240 : 0.017611777409911156
Loss at iteration 250 : 0.013707897625863552
Loss at iteration 260 : 0.024105530232191086
Loss at iteration 270 : 0.015992652624845505
Loss at iteration 280 : 0.015975695103406906
Loss at iteration 290 : 0.016106324270367622
Loss at iteration 300 : 0.018485624343156815
Loss at iteration 310 : 0.013411728665232658
Loss at iteration 320 : 0.024088336154818535
Loss at iteration 330 : 0.014168345369398594
Loss at iteration 340 : 0.014235207810997963
Loss at iteration 350 : 0.014379086904227734
Loss at iteration 360 : 0.01703939586877823
Loss at iteration 370 : 0.02095184475183487
Loss at iteration 380 : 0.010036510415375233
Loss at iteration 390 : 0.012173747643828392
Loss at iteration 400 : 0.016751687973737717
Loss at iteration 410 : 0.01119975559413433
Loss at iteration 420 : 0.012832253240048885
Loss at iteration 430 : 0.012919320724904537
Loss at iteration 440 : 0.014519920572638512
Loss at iteration 450 : 0.018776845186948776
Loss at iteration 460 : 0.014960773289203644
Loss at iteration 470 : 0.014820050448179245
Loss at iteration 480 : 0.012499320320785046
Loss at iteration 490 : 0.017738256603479385
Loss at iteration 500 : 0.01186024583876133
Loss at iteration 510 : 0.01075045671314001
Loss at iteration 520 : 0.009942246600985527
Loss at iteration 530 : 0.015411294996738434
Loss at iteration 540 : 0.018323492258787155
Loss at iteration 550 : 0.016012638807296753
Loss at iteration 560 : 0.015353348106145859
Loss at iteration 570 : 0.01537044532597065
Loss at iteration 580 : 0.01395530253648758
Loss at iteration 590 : 0.011521592736244202
Loss at iteration 600 : 0.01292799785733223
The SSIM Value is: 0.8042278011639913
The PSNR Value is: 19.494602648417153
the epoch is: 9
Loss at iteration 10 : 0.015639204531908035
Loss at iteration 20 : 0.022853678092360497
Loss at iteration 30 : 0.0166715607047081
Loss at iteration 40 : 0.014808012172579765
Loss at iteration 50 : 0.01123081985861063
Loss at iteration 60 : 0.02003747597336769
Loss at iteration 70 : 0.017735620960593224
Loss at iteration 80 : 0.015275652520358562
Loss at iteration 90 : 0.018743149936199188
Loss at iteration 100 : 0.018158268183469772
Loss at iteration 110 : 0.015605886466801167
Loss at iteration 120 : 0.015524325892329216
Loss at iteration 130 : 0.016595087945461273
Loss at iteration 140 : 0.017500994727015495
Loss at iteration 150 : 0.01310678943991661
Loss at iteration 160 : 0.02013014256954193
Loss at iteration 170 : 0.015863271430134773
Loss at iteration 180 : 0.022045619785785675
Loss at iteration 190 : 0.014092447236180305
Loss at iteration 200 : 0.015528284013271332
Loss at iteration 210 : 0.013627791777253151
Loss at iteration 220 : 0.01990487240254879
Loss at iteration 230 : 0.014594156295061111
Loss at iteration 240 : 0.011568062007427216
Loss at iteration 250 : 0.011751090176403522
Loss at iteration 260 : 0.01353145856410265
Loss at iteration 270 : 0.02080070786178112
Loss at iteration 280 : 0.017592372372746468
Loss at iteration 290 : 0.01991586945950985
Loss at iteration 300 : 0.017159920185804367
Loss at iteration 310 : 0.018911762163043022
Loss at iteration 320 : 0.009353244677186012
Loss at iteration 330 : 0.01756204105913639
Loss at iteration 340 : 0.018080467358231544
Loss at iteration 350 : 0.011050907894968987
Loss at iteration 360 : 0.015043482184410095
Loss at iteration 370 : 0.011124180629849434
Loss at iteration 380 : 0.009291154332458973
Loss at iteration 390 : 0.01656251959502697
Loss at iteration 400 : 0.012328622862696648
Loss at iteration 410 : 0.011947664432227612
Loss at iteration 420 : 0.018689680844545364
Loss at iteration 430 : 0.015071408823132515
Loss at iteration 440 : 0.013425059616565704
Loss at iteration 450 : 0.012454435229301453
Loss at iteration 460 : 0.0253142062574625
Loss at iteration 470 : 0.011610496789216995
Loss at iteration 480 : 0.01884099841117859
Loss at iteration 490 : 0.015331048518419266
Loss at iteration 500 : 0.013996290974318981
Loss at iteration 510 : 0.026332207024097443
Loss at iteration 520 : 0.020851265639066696
Loss at iteration 530 : 0.02472333237528801
Loss at iteration 540 : 0.01623387262225151
Loss at iteration 550 : 0.017462914809584618
Loss at iteration 560 : 0.017364755272865295
Loss at iteration 570 : 0.013089879415929317
