Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=8, lr=0.0002, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_decom_all_20230220')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 600 : 0.022404905408620834
The SSIM Value is: 0.7164867162704468
The PSNR Value is: 15.413477007548014
the highest SSIM value is: 15.413477007548014
the epoch is: 1
Loss at iteration 10 : 0.035574689507484436
Loss at iteration 20 : 0.026848893612623215
Loss at iteration 30 : 0.03304667770862579
Loss at iteration 40 : 0.029650574550032616
Loss at iteration 50 : 0.024598170071840286
Loss at iteration 60 : 0.0291732307523489
Loss at iteration 70 : 0.03234359622001648
Loss at iteration 80 : 0.022414445877075195
Loss at iteration 90 : 0.030963728204369545
Loss at iteration 100 : 0.026620501652359962
Loss at iteration 110 : 0.02612181566655636
Loss at iteration 120 : 0.03003142960369587
Loss at iteration 130 : 0.03543659299612045
Loss at iteration 140 : 0.025566112250089645
Loss at iteration 150 : 0.020056836307048798
Loss at iteration 160 : 0.03142734616994858
Loss at iteration 170 : 0.031178079545497894
Loss at iteration 180 : 0.024218572303652763
Loss at iteration 190 : 0.028677701950073242
Loss at iteration 200 : 0.025269996374845505
Loss at iteration 210 : 0.023726776242256165
Loss at iteration 220 : 0.026783622801303864
Loss at iteration 230 : 0.021206336095929146
Loss at iteration 240 : 0.03126951679587364
Loss at iteration 250 : 0.02443300187587738
Loss at iteration 260 : 0.028027554973959923
Loss at iteration 270 : 0.026609396561980247
Loss at iteration 280 : 0.026440387591719627
Loss at iteration 290 : 0.02014501392841339
Loss at iteration 300 : 0.02323814481496811
Loss at iteration 310 : 0.02423054724931717
Loss at iteration 320 : 0.020814739167690277
Loss at iteration 330 : 0.02661733888089657
Loss at iteration 340 : 0.025252023711800575
Loss at iteration 350 : 0.02022125944495201
Loss at iteration 360 : 0.027606256306171417
Loss at iteration 370 : 0.027570180594921112
Loss at iteration 380 : 0.02128003165125847
Loss at iteration 390 : 0.02674967795610428
Loss at iteration 400 : 0.0297083780169487
Loss at iteration 410 : 0.016752440482378006
Loss at iteration 420 : 0.02326691523194313
Loss at iteration 430 : 0.030358556658029556
Loss at iteration 440 : 0.02081027254462242
Loss at iteration 450 : 0.023513343185186386
Loss at iteration 460 : 0.019133038818836212
Loss at iteration 470 : 0.02542285993695259
Loss at iteration 480 : 0.02030651457607746
Loss at iteration 490 : 0.027098730206489563
Loss at iteration 500 : 0.02160096913576126
Loss at iteration 510 : 0.023451760411262512
Loss at iteration 520 : 0.02047945186495781
Loss at iteration 530 : 0.018045224249362946
Loss at iteration 540 : 0.025957103818655014
Loss at iteration 550 : 0.021087102591991425
Loss at iteration 560 : 0.024468867108225822
Loss at iteration 570 : 0.023231230676174164
Loss at iteration 580 : 0.028535207733511925
Loss at iteration 590 : 0.0258761215955019
Loss at iteration 600 : 0.028207188472151756
The SSIM Value is: 0.7433643718560536
The PSNR Value is: 16.33956127166748
the highest SSIM value is: 16.33956127166748
the epoch is: 2
Loss at iteration 10 : 0.024657918140292168
Loss at iteration 20 : 0.033986564725637436
Loss at iteration 30 : 0.020972687751054764
Loss at iteration 40 : 0.02462140843272209
Loss at iteration 50 : 0.017548993229866028
Loss at iteration 60 : 0.021110761910676956
Loss at iteration 70 : 0.022742299363017082
Loss at iteration 80 : 0.018547959625720978
Loss at iteration 90 : 0.0216075349599123
Loss at iteration 100 : 0.021873679012060165
Loss at iteration 110 : 0.026548050343990326
Loss at iteration 120 : 0.028567682951688766
Loss at iteration 130 : 0.024224838241934776
Loss at iteration 140 : 0.0278923436999321
Loss at iteration 150 : 0.024338528513908386
Loss at iteration 160 : 0.027988379821181297
Loss at iteration 170 : 0.020934591069817543
Loss at iteration 180 : 0.017566809430718422
Loss at iteration 190 : 0.024372689425945282
Loss at iteration 200 : 0.020658843219280243
Loss at iteration 210 : 0.02224613167345524
Loss at iteration 220 : 0.02175937220454216
Loss at iteration 230 : 0.02977176010608673
Loss at iteration 240 : 0.021122168749570847
Loss at iteration 250 : 0.02406141348183155
Loss at iteration 260 : 0.024718912318348885
Loss at iteration 270 : 0.01875375583767891
Loss at iteration 280 : 0.02510528266429901
Loss at iteration 290 : 0.019811732694506645
Loss at iteration 300 : 0.019680749624967575
Loss at iteration 310 : 0.027585715055465698
Loss at iteration 320 : 0.02482704073190689
Loss at iteration 330 : 0.030863501131534576
Loss at iteration 340 : 0.028278976678848267
Loss at iteration 350 : 0.042260970920324326
Loss at iteration 360 : 0.024544596672058105
Loss at iteration 370 : 0.01917414925992489
Loss at iteration 380 : 0.031045615673065186
Loss at iteration 390 : 0.02721284329891205
Loss at iteration 400 : 0.023784160614013672
Loss at iteration 410 : 0.020852232351899147
Loss at iteration 420 : 0.02998940274119377
Loss at iteration 430 : 0.032235413789749146
Loss at iteration 440 : 0.015903210267424583
Loss at iteration 450 : 0.01691414788365364
Loss at iteration 460 : 0.021352671086788177
Loss at iteration 470 : 0.02100161463022232
Loss at iteration 480 : 0.023292329162359238
Loss at iteration 490 : 0.020326992496848106
Loss at iteration 500 : 0.016280006617307663
Loss at iteration 510 : 0.02500343695282936
Loss at iteration 520 : 0.020457185804843903
Loss at iteration 530 : 0.024747245013713837
Loss at iteration 540 : 0.02990821748971939
Loss at iteration 550 : 0.019172104075551033
Loss at iteration 560 : 0.01808939501643181
Loss at iteration 570 : 0.026217125356197357
Loss at iteration 580 : 0.01942375674843788
Loss at iteration 590 : 0.018956512212753296
Loss at iteration 600 : 0.019902490079402924
The SSIM Value is: 0.7533968408902486
The PSNR Value is: 16.573935572306315
the highest SSIM value is: 16.573935572306315
the epoch is: 3
Loss at iteration 10 : 0.023237504065036774
Loss at iteration 20 : 0.027408987283706665
Loss at iteration 30 : 0.022193588316440582
Loss at iteration 40 : 0.023331448435783386
Loss at iteration 50 : 0.01938432827591896
Loss at iteration 60 : 0.015999052673578262
Loss at iteration 70 : 0.019670099020004272
Loss at iteration 80 : 0.017793700098991394
Loss at iteration 90 : 0.020295187830924988
Loss at iteration 100 : 0.028554311022162437
Loss at iteration 110 : 0.02619013376533985
Loss at iteration 120 : 0.02189992181956768
Loss at iteration 130 : 0.024269063025712967
Loss at iteration 140 : 0.027224760502576828
Loss at iteration 150 : 0.02329048328101635
Loss at iteration 160 : 0.024997171014547348
Loss at iteration 170 : 0.023344382643699646
Loss at iteration 180 : 0.020610403269529343
Loss at iteration 190 : 0.021876586601138115
Loss at iteration 200 : 0.027460480108857155
Loss at iteration 210 : 0.01771686226129532
Loss at iteration 220 : 0.020076174288988113
Loss at iteration 230 : 0.02534167841076851
Loss at iteration 240 : 0.02726570889353752
Loss at iteration 250 : 0.02735382318496704
Loss at iteration 260 : 0.029296953231096268
Loss at iteration 270 : 0.024195976555347443
Loss at iteration 280 : 0.026688717305660248
Loss at iteration 290 : 0.02422671765089035
Loss at iteration 300 : 0.016659650951623917
Loss at iteration 310 : 0.01698087900876999
Loss at iteration 320 : 0.01912284642457962
Loss at iteration 330 : 0.021960929036140442
Loss at iteration 340 : 0.0233331099152565
Loss at iteration 350 : 0.02039533294737339
Loss at iteration 360 : 0.026261743158102036
Loss at iteration 370 : 0.023992780596017838
Loss at iteration 380 : 0.02187618426978588
Loss at iteration 390 : 0.021682601422071457
Loss at iteration 400 : 0.01687503233551979
Loss at iteration 410 : 0.022931717336177826
Loss at iteration 420 : 0.01473241951316595
Loss at iteration 430 : 0.018634991720318794
Loss at iteration 440 : 0.018870942294597626
Loss at iteration 450 : 0.02726346254348755
Loss at iteration 460 : 0.02340826205909252
Loss at iteration 470 : 0.023240262642502785
Loss at iteration 480 : 0.020211154595017433
Loss at iteration 490 : 0.027465198189020157
Loss at iteration 500 : 0.01843256875872612
Loss at iteration 510 : 0.0247658584266901
Loss at iteration 520 : 0.021266000345349312
Loss at iteration 530 : 0.020601579919457436
Loss at iteration 540 : 0.024823639541864395
Loss at iteration 550 : 0.022416800260543823
Loss at iteration 560 : 0.0169360488653183
Loss at iteration 570 : 0.01615961082279682
Loss at iteration 580 : 0.022081172093749046
Loss at iteration 590 : 0.018386535346508026
Loss at iteration 600 : 0.024458419531583786
The SSIM Value is: 0.6034701983133952
The PSNR Value is: 13.226535161336264
the epoch is: 4
Loss at iteration 10 : 0.01890299655497074
Loss at iteration 20 : 0.023956846445798874
Loss at iteration 30 : 0.01942138746380806
Loss at iteration 40 : 0.02123323082923889
Loss at iteration 50 : 0.01733066886663437
Loss at iteration 60 : 0.02598080411553383
Loss at iteration 70 : 0.018699681386351585
Loss at iteration 80 : 0.02387487143278122
Loss at iteration 90 : 0.015173991210758686
Loss at iteration 100 : 0.02625976875424385
Loss at iteration 110 : 0.01870606653392315
Loss at iteration 120 : 0.0193906482309103
Loss at iteration 130 : 0.025227606296539307
Loss at iteration 140 : 0.023054486140608788
Loss at iteration 150 : 0.02042084001004696
Loss at iteration 160 : 0.017324190586805344
Loss at iteration 170 : 0.017212828621268272
Loss at iteration 180 : 0.015421387739479542
Loss at iteration 190 : 0.02148830145597458
Loss at iteration 200 : 0.01761789247393608
Loss at iteration 210 : 0.0222492553293705
Loss at iteration 220 : 0.01632852666079998
Loss at iteration 230 : 0.017926733940839767
Loss at iteration 240 : 0.01742921583354473
Loss at iteration 250 : 0.02139383926987648
Loss at iteration 260 : 0.017461201176047325
Loss at iteration 270 : 0.01863453909754753
Loss at iteration 280 : 0.023130148649215698
Loss at iteration 290 : 0.021441543474793434
Loss at iteration 300 : 0.024449683725833893
Loss at iteration 310 : 0.01914845034480095
Loss at iteration 320 : 0.022971296682953835
Loss at iteration 330 : 0.020601902157068253
Loss at iteration 340 : 0.020914632827043533
Loss at iteration 350 : 0.01495212409645319
Loss at iteration 360 : 0.019407976418733597
Loss at iteration 370 : 0.016029885038733482
Loss at iteration 380 : 0.021967187523841858
Loss at iteration 390 : 0.017898546531796455
Loss at iteration 400 : 0.01899097114801407
Loss at iteration 410 : 0.017465444281697273
Loss at iteration 420 : 0.018895357847213745
Loss at iteration 430 : 0.017756083980202675
Loss at iteration 440 : 0.0232129767537117
Loss at iteration 450 : 0.01573612168431282
Loss at iteration 460 : 0.019976606592535973
Loss at iteration 470 : 0.026574211195111275
Loss at iteration 480 : 0.02167702652513981
Loss at iteration 490 : 0.0171731635928154
Loss at iteration 500 : 0.02193770557641983
Loss at iteration 510 : 0.015857595950365067
Loss at iteration 520 : 0.024173352867364883
Loss at iteration 530 : 0.025581084191799164
Loss at iteration 540 : 0.01666116528213024
Loss at iteration 550 : 0.019505465403199196
Loss at iteration 560 : 0.02353413961827755
Loss at iteration 570 : 0.01777954399585724
Loss at iteration 580 : 0.02361525408923626
Loss at iteration 590 : 0.02369253896176815
Loss at iteration 600 : 0.020933188498020172
The SSIM Value is: 0.669836684068044
The PSNR Value is: 14.403690624237061
the epoch is: 5
Loss at iteration 10 : 0.015266665257513523
Loss at iteration 20 : 0.02691594511270523
Loss at iteration 30 : 0.024059820920228958
Loss at iteration 40 : 0.020646315068006516
Loss at iteration 50 : 0.014154239557683468
Loss at iteration 60 : 0.020518559962511063
Loss at iteration 70 : 0.021786198019981384
Loss at iteration 80 : 0.02228061482310295
Loss at iteration 90 : 0.014651319943368435
Loss at iteration 100 : 0.016489852219820023
Loss at iteration 110 : 0.023471565917134285
Loss at iteration 120 : 0.018093619495630264
Loss at iteration 130 : 0.024180348962545395
Loss at iteration 140 : 0.020971771329641342
Loss at iteration 150 : 0.015819810330867767
Loss at iteration 160 : 0.02691982313990593
Loss at iteration 170 : 0.01817963272333145
Loss at iteration 180 : 0.0232541561126709
Loss at iteration 190 : 0.02043762430548668
Loss at iteration 200 : 0.02227557823061943
Loss at iteration 210 : 0.016935911029577255
Loss at iteration 220 : 0.016652993857860565
Loss at iteration 230 : 0.021551325917243958
Loss at iteration 240 : 0.02618257701396942
Loss at iteration 250 : 0.022829050198197365
Loss at iteration 260 : 0.01341934036463499
Loss at iteration 270 : 0.017161652445793152
Loss at iteration 280 : 0.02807244285941124
Loss at iteration 290 : 0.021106312051415443
Loss at iteration 300 : 0.017842311412096024
Loss at iteration 310 : 0.01685066521167755
Loss at iteration 320 : 0.017525214701890945
Loss at iteration 330 : 0.019854938611388206
Loss at iteration 340 : 0.01645669713616371
Loss at iteration 350 : 0.017785441130399704
Loss at iteration 360 : 0.015539421699941158
Loss at iteration 370 : 0.021863829344511032
Loss at iteration 380 : 0.02018492855131626
Loss at iteration 390 : 0.020693302154541016
Loss at iteration 400 : 0.01689169369637966
Loss at iteration 410 : 0.024132616817951202
Loss at iteration 420 : 0.016644373536109924
Loss at iteration 430 : 0.025989048182964325
Loss at iteration 440 : 0.01889236643910408
Loss at iteration 450 : 0.02728724107146263
Loss at iteration 460 : 0.016685284674167633
Loss at iteration 470 : 0.024593673646450043
Loss at iteration 480 : 0.016177048906683922
Loss at iteration 490 : 0.013076964765787125
Loss at iteration 500 : 0.011937420815229416
Loss at iteration 510 : 0.019088245928287506
Loss at iteration 520 : 0.02092001400887966
Loss at iteration 530 : 0.01779078133404255
Loss at iteration 540 : 0.019391978159546852
Loss at iteration 550 : 0.021683812141418457
Loss at iteration 560 : 0.021226733922958374
Loss at iteration 570 : 0.03340041637420654
Loss at iteration 580 : 0.028740324079990387
Loss at iteration 590 : 0.031257033348083496
Loss at iteration 600 : 0.01912977732717991
The SSIM Value is: 0.749133038520813
The PSNR Value is: 16.037630144755045
the epoch is: 6
Loss at iteration 10 : 0.02396727167069912
Loss at iteration 20 : 0.024679243564605713
Loss at iteration 30 : 0.016632921993732452
Loss at iteration 40 : 0.020805219188332558
Loss at iteration 50 : 0.02040012739598751
Loss at iteration 60 : 0.01339651271700859
Loss at iteration 70 : 0.015173787251114845
Loss at iteration 80 : 0.028535231947898865
Loss at iteration 90 : 0.018629655241966248
Loss at iteration 100 : 0.01784784533083439
Loss at iteration 110 : 0.01930498145520687
Loss at iteration 120 : 0.017589863389730453
Loss at iteration 130 : 0.019603829830884933
Loss at iteration 140 : 0.015297153033316135
Loss at iteration 150 : 0.02136637456715107
Loss at iteration 160 : 0.01659318245947361
Loss at iteration 170 : 0.01877358928322792
Loss at iteration 180 : 0.015309374779462814
Loss at iteration 190 : 0.020062200725078583
Loss at iteration 200 : 0.02200610749423504
Loss at iteration 210 : 0.019373685121536255
Loss at iteration 220 : 0.018855346366763115
Loss at iteration 230 : 0.02339213341474533
Loss at iteration 240 : 0.018525660037994385
Loss at iteration 250 : 0.022282514721155167
Loss at iteration 260 : 0.016496479511260986
Loss at iteration 270 : 0.017980080097913742
Loss at iteration 280 : 0.017977755516767502
Loss at iteration 290 : 0.01753339171409607
Loss at iteration 300 : 0.024944864213466644
Loss at iteration 310 : 0.021167762577533722
Loss at iteration 320 : 0.023928988724946976
Loss at iteration 330 : 0.015909818932414055
Loss at iteration 340 : 0.02287445403635502
Loss at iteration 350 : 0.022469185292720795
Loss at iteration 360 : 0.014797584153711796
Loss at iteration 370 : 0.01820734515786171
Loss at iteration 380 : 0.02184177376329899
Loss at iteration 390 : 0.02626350149512291
Loss at iteration 400 : 0.020030852407217026
Loss at iteration 410 : 0.028984839096665382
Loss at iteration 420 : 0.018399249762296677
Loss at iteration 430 : 0.016593601554632187
Loss at iteration 440 : 0.019659649580717087
Loss at iteration 450 : 0.021721143275499344
Loss at iteration 460 : 0.021714791655540466
Loss at iteration 470 : 0.01688244193792343
Loss at iteration 480 : 0.020819030702114105
Loss at iteration 490 : 0.018549557775259018
Loss at iteration 500 : 0.012690924108028412
Loss at iteration 510 : 0.018444720655679703
Loss at iteration 520 : 0.018188145011663437
Loss at iteration 530 : 0.022597838193178177
Loss at iteration 540 : 0.015129564329981804
Loss at iteration 550 : 0.015088396146893501
Loss at iteration 560 : 0.019107632339000702
Loss at iteration 570 : 0.018922222778201103
Loss at iteration 580 : 0.022568708285689354
Loss at iteration 590 : 0.024086374789476395
Loss at iteration 600 : 0.02186170034110546
The SSIM Value is: 0.7522801280021667
The PSNR Value is: 16.54097048441569
the epoch is: 7
Loss at iteration 10 : 0.018526559695601463
Loss at iteration 20 : 0.024130847305059433
Loss at iteration 30 : 0.01231471635401249
Loss at iteration 40 : 0.013783629052340984
Loss at iteration 50 : 0.021752813830971718
Loss at iteration 60 : 0.013059744611382484
Loss at iteration 70 : 0.024832535535097122
Loss at iteration 80 : 0.0244872085750103
Loss at iteration 90 : 0.017255935817956924
Loss at iteration 100 : 0.021728411316871643
Loss at iteration 110 : 0.023356374353170395
Loss at iteration 120 : 0.02332168258726597
Loss at iteration 130 : 0.02057412639260292
Loss at iteration 140 : 0.017180845141410828
Loss at iteration 150 : 0.0237443707883358
Loss at iteration 160 : 0.0190044604241848
Loss at iteration 170 : 0.01724490523338318
Loss at iteration 180 : 0.015512893907725811
Loss at iteration 190 : 0.01791621744632721
Loss at iteration 200 : 0.015192603692412376
Loss at iteration 210 : 0.016627103090286255
Loss at iteration 220 : 0.021328672766685486
Loss at iteration 230 : 0.01834537833929062
Loss at iteration 240 : 0.01768684759736061
Loss at iteration 250 : 0.02199678309261799
Loss at iteration 260 : 0.014873873442411423
Loss at iteration 270 : 0.02216275967657566
Loss at iteration 280 : 0.021214904263615608
Loss at iteration 290 : 0.0176156647503376
Loss at iteration 300 : 0.02184174954891205
Loss at iteration 310 : 0.018896861001849174
Loss at iteration 320 : 0.016404923051595688
Loss at iteration 330 : 0.019863329827785492
Loss at iteration 340 : 0.026228077709674835
Loss at iteration 350 : 0.013001792132854462
Loss at iteration 360 : 0.01820864900946617
Loss at iteration 370 : 0.02583738975226879
Loss at iteration 380 : 0.012839863076806068
Loss at iteration 390 : 0.020659087225794792
Loss at iteration 400 : 0.017923198640346527
Loss at iteration 410 : 0.021373024210333824
Loss at iteration 420 : 0.016402261331677437
Loss at iteration 430 : 0.018173381686210632
Loss at iteration 440 : 0.017307758331298828
Loss at iteration 450 : 0.02286040410399437
Loss at iteration 460 : 0.02333059161901474
Loss at iteration 470 : 0.0204360019415617
Loss at iteration 480 : 0.02358347177505493
Loss at iteration 490 : 0.020009133964776993
Loss at iteration 500 : 0.012973877601325512
Loss at iteration 510 : 0.01677277311682701
Loss at iteration 520 : 0.019411344081163406
Loss at iteration 530 : 0.02022525854408741
Loss at iteration 540 : 0.01933928206562996
Loss at iteration 550 : 0.02122645452618599
Loss at iteration 560 : 0.01845134049654007
Loss at iteration 570 : 0.019123554229736328
Loss at iteration 580 : 0.017932666465640068
Loss at iteration 590 : 0.023207029327750206
Loss at iteration 600 : 0.01821804977953434
The SSIM Value is: 0.7681844790776571
The PSNR Value is: 17.580830128987632
the highest SSIM value is: 17.580830128987632
the epoch is: 8
Loss at iteration 10 : 0.019735224545001984
Loss at iteration 20 : 0.017253732308745384
Loss at iteration 30 : 0.01722434163093567
Loss at iteration 40 : 0.023616662248969078
Loss at iteration 50 : 0.015858322381973267
Loss at iteration 60 : 0.015530616044998169
Loss at iteration 70 : 0.021333158016204834
Loss at iteration 80 : 0.023627761751413345
Loss at iteration 90 : 0.017218511551618576
Loss at iteration 100 : 0.01975509524345398
Loss at iteration 110 : 0.014019748196005821
Loss at iteration 120 : 0.019968509674072266
Loss at iteration 130 : 0.018398897722363472
Loss at iteration 140 : 0.02328197844326496
Loss at iteration 150 : 0.023208439350128174
Loss at iteration 160 : 0.01636579819023609
Loss at iteration 170 : 0.019074425101280212
Loss at iteration 180 : 0.014778978191316128
Loss at iteration 190 : 0.020432621240615845
Loss at iteration 200 : 0.020660560578107834
Loss at iteration 210 : 0.014254871755838394
Loss at iteration 220 : 0.02179891988635063
Loss at iteration 230 : 0.01471280213445425
Loss at iteration 240 : 0.016571953892707825
Loss at iteration 250 : 0.020908517763018608
Loss at iteration 260 : 0.015043907798826694
Loss at iteration 270 : 0.020991580560803413
Loss at iteration 280 : 0.014298180118203163
Loss at iteration 290 : 0.02408083900809288
Loss at iteration 300 : 0.019687596708536148
Loss at iteration 310 : 0.020979922264814377
Loss at iteration 320 : 0.020043104887008667
Loss at iteration 330 : 0.023157194256782532
Loss at iteration 340 : 0.018163003027439117
Loss at iteration 350 : 0.02194242551922798
Loss at iteration 360 : 0.02447664365172386
Loss at iteration 370 : 0.015261095017194748
Loss at iteration 380 : 0.01992884650826454
Loss at iteration 390 : 0.015295939520001411
Loss at iteration 400 : 0.021244682371616364
Loss at iteration 410 : 0.021954286843538284
Loss at iteration 420 : 0.01546151377260685
Loss at iteration 430 : 0.017575696110725403
Loss at iteration 440 : 0.017943404614925385
Loss at iteration 450 : 0.021643249318003654
Loss at iteration 460 : 0.02019321545958519
Loss at iteration 470 : 0.015658915042877197
Loss at iteration 480 : 0.016362203285098076
Loss at iteration 490 : 0.017489392310380936
Loss at iteration 500 : 0.014177527278661728
Loss at iteration 510 : 0.013651235960423946
Loss at iteration 520 : 0.014200493693351746
Loss at iteration 530 : 0.01826571114361286
Loss at iteration 540 : 0.019115503877401352
Loss at iteration 550 : 0.02339046820998192
Loss at iteration 560 : 0.018831767141819
Loss at iteration 570 : 0.017775624990463257
Loss at iteration 580 : 0.021160516887903214
Loss at iteration 590 : 0.017440112307667732
Loss at iteration 600 : 0.019872326403856277
The SSIM Value is: 0.756093156337738
The PSNR Value is: 16.587075169881185
the epoch is: 9
Loss at iteration 10 : 0.023659806698560715
Loss at iteration 20 : 0.020630188286304474
Loss at iteration 30 : 0.020138472318649292
Loss at iteration 40 : 0.02002917230129242
Loss at iteration 50 : 0.01813107542693615
Loss at iteration 60 : 0.01674499362707138
Loss at iteration 70 : 0.012453855015337467
Loss at iteration 80 : 0.023864755406975746
Loss at iteration 90 : 0.017796458676457405
Loss at iteration 100 : 0.02500149980187416
Loss at iteration 110 : 0.016761090606451035
Loss at iteration 120 : 0.027363164350390434
Loss at iteration 130 : 0.019580231979489326
Loss at iteration 140 : 0.020872732624411583
Loss at iteration 150 : 0.017698688432574272
Loss at iteration 160 : 0.01692144386470318
Loss at iteration 170 : 0.01662653684616089
Loss at iteration 180 : 0.021164286881685257
Loss at iteration 190 : 0.026874840259552002
Loss at iteration 200 : 0.018717270344495773
Loss at iteration 210 : 0.016497567296028137
Loss at iteration 220 : 0.024188784882426262
Loss at iteration 230 : 0.016295678913593292
Loss at iteration 240 : 0.018549542874097824
Loss at iteration 250 : 0.016674909740686417
Loss at iteration 260 : 0.018386727198958397
Loss at iteration 270 : 0.017272161319851875
Loss at iteration 280 : 0.0214780755341053
Loss at iteration 290 : 0.016963759437203407
Loss at iteration 300 : 0.015350629575550556
Loss at iteration 310 : 0.0232450682669878
Loss at iteration 320 : 0.02036219835281372
Loss at iteration 330 : 0.019316840916872025
Loss at iteration 340 : 0.016178352758288383
Loss at iteration 350 : 0.02032311260700226
Loss at iteration 360 : 0.01962905004620552
Loss at iteration 370 : 0.016259849071502686
Loss at iteration 380 : 0.02408144250512123
Loss at iteration 390 : 0.01982642523944378
Loss at iteration 400 : 0.01664465293288231
Loss at iteration 410 : 0.023255161941051483
Loss at iteration 420 : 0.013856402598321438
Loss at iteration 430 : 0.018421923741698265
Loss at iteration 440 : 0.017202487215399742
Loss at iteration 450 : 0.014565398916602135
Loss at iteration 460 : 0.0167013481259346
Loss at iteration 470 : 0.023423215374350548
Loss at iteration 480 : 0.011334944516420364
Loss at iteration 490 : 0.021060112863779068
Loss at iteration 500 : 0.01993100345134735
Loss at iteration 510 : 0.022072214633226395
Loss at iteration 520 : 0.023131348192691803
Loss at iteration 530 : 0.015102768316864967
Loss at iteration 540 : 0.01823866367340088
Loss at iteration 550 : 0.017925789579749107
Loss at iteration 560 : 0.01777009852230549
Loss at iteration 570 : 0.016970913857221603
Loss at iteration 580 : 0.017447059974074364
