Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=4, lr=0.0002, weight_decay=0, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_decom_all_1_20230220')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 600 : 0.020612666383385658
Loss at iteration 610 : 0.018069038167595863
Loss at iteration 620 : 0.03281400352716446
Loss at iteration 630 : 0.034696195274591446
Loss at iteration 640 : 0.023489434272050858
Loss at iteration 650 : 0.020155135542154312
Loss at iteration 660 : 0.032118961215019226
Loss at iteration 670 : 0.031800106167793274
Loss at iteration 680 : 0.028413034975528717
Loss at iteration 690 : 0.01736615225672722
Loss at iteration 700 : 0.02512214332818985
Loss at iteration 710 : 0.021095972508192062
Loss at iteration 720 : 0.024230070412158966
Loss at iteration 730 : 0.03874954581260681
Loss at iteration 740 : 0.025026720017194748
Loss at iteration 750 : 0.040542252361774445
Loss at iteration 760 : 0.03020469658076763
Loss at iteration 770 : 0.04665005952119827
Loss at iteration 780 : 0.029031451791524887
Loss at iteration 790 : 0.02770509384572506
Loss at iteration 800 : 0.026562629267573357
Loss at iteration 810 : 0.038539160043001175
Loss at iteration 820 : 0.031415991485118866
Loss at iteration 830 : 0.025717314332723618
Loss at iteration 840 : 0.042401984333992004
Loss at iteration 850 : 0.031217433512210846
Loss at iteration 860 : 0.022640042006969452
Loss at iteration 870 : 0.01702924445271492
Loss at iteration 880 : 0.027778973802924156
Loss at iteration 890 : 0.022059548646211624
Loss at iteration 900 : 0.02788986824452877
Loss at iteration 910 : 0.025739019736647606
Loss at iteration 920 : 0.02575785294175148
Loss at iteration 930 : 0.02257021889090538
Loss at iteration 940 : 0.02892899699509144
Loss at iteration 950 : 0.01882716827094555
Loss at iteration 960 : 0.021502584218978882
Loss at iteration 970 : 0.018086425960063934
Loss at iteration 980 : 0.01874152384698391
Loss at iteration 990 : 0.024501919746398926
Loss at iteration 1000 : 0.021581249311566353
Loss at iteration 1010 : 0.02428789995610714
Loss at iteration 1020 : 0.02678978070616722
Loss at iteration 1030 : 0.03683226555585861
Loss at iteration 1040 : 0.02304019220173359
Loss at iteration 1050 : 0.022821012884378433
Loss at iteration 1060 : 0.023140786215662956
Loss at iteration 1070 : 0.026709701865911484
Loss at iteration 1080 : 0.027781352400779724
Loss at iteration 1090 : 0.029477817937731743
Loss at iteration 1100 : 0.03413868322968483
Loss at iteration 1110 : 0.025147374719381332
Loss at iteration 1120 : 0.02934917062520981
Loss at iteration 1130 : 0.019313562661409378
Loss at iteration 1140 : 0.01717306673526764
Loss at iteration 1150 : 0.03560657054185867
Loss at iteration 1160 : 0.027111811563372612
Loss at iteration 1170 : 0.02044489234685898
Loss at iteration 1180 : 0.028848212212324142
Loss at iteration 1190 : 0.021181777119636536
Loss at iteration 1200 : 0.02122657746076584
Loss at iteration 1210 : 0.023011839017271996
The SSIM Value is: 0.6876653631528219
The PSNR Value is: 15.286478169759114
the highest SSIM value is: 15.286478169759114
the epoch is: 1
Loss at iteration 10 : 0.017273396253585815
Loss at iteration 20 : 0.022731002420186996
Loss at iteration 30 : 0.026988551020622253
Loss at iteration 40 : 0.02923760749399662
Loss at iteration 50 : 0.027398522943258286
Loss at iteration 60 : 0.023334627971053123
Loss at iteration 70 : 0.02255868911743164
Loss at iteration 80 : 0.024486903101205826
Loss at iteration 90 : 0.018822677433490753
Loss at iteration 100 : 0.032799575477838516
Loss at iteration 110 : 0.012104211375117302
Loss at iteration 120 : 0.01994994468986988
Loss at iteration 130 : 0.014643898233771324
Loss at iteration 140 : 0.025715190917253494
Loss at iteration 150 : 0.02336551994085312
Loss at iteration 160 : 0.01820392534136772
Loss at iteration 170 : 0.02734290435910225
Loss at iteration 180 : 0.018101273104548454
Loss at iteration 190 : 0.026154324412345886
Loss at iteration 200 : 0.020075714215636253
Loss at iteration 210 : 0.024616479873657227
Loss at iteration 220 : 0.013951817527413368
Loss at iteration 230 : 0.019961446523666382
Loss at iteration 240 : 0.023487918078899384
Loss at iteration 250 : 0.020559655502438545
Loss at iteration 260 : 0.026165440678596497
Loss at iteration 270 : 0.01740735024213791
Loss at iteration 280 : 0.026051338762044907
Loss at iteration 290 : 0.027976442128419876
Loss at iteration 300 : 0.02216876670718193
Loss at iteration 310 : 0.017511337995529175
Loss at iteration 320 : 0.018529826775193214
Loss at iteration 330 : 0.030721444636583328
Loss at iteration 340 : 0.021174537017941475
Loss at iteration 350 : 0.019544649869203568
Loss at iteration 360 : 0.022411581128835678
Loss at iteration 370 : 0.031180746853351593
Loss at iteration 380 : 0.01749877817928791
Loss at iteration 390 : 0.019345879554748535
Loss at iteration 400 : 0.027242669835686684
Loss at iteration 410 : 0.037583161145448685
Loss at iteration 420 : 0.029455406591296196
Loss at iteration 430 : 0.018685724586248398
Loss at iteration 440 : 0.014044009149074554
Loss at iteration 450 : 0.01852325350046158
Loss at iteration 460 : 0.03503620624542236
Loss at iteration 470 : 0.03195933625102043
Loss at iteration 480 : 0.039023175835609436
Loss at iteration 490 : 0.015458246693015099
Loss at iteration 500 : 0.024186236783862114
Loss at iteration 510 : 0.03359355032444
Loss at iteration 520 : 0.02090000919997692
Loss at iteration 530 : 0.023380793631076813
Loss at iteration 540 : 0.021820932626724243
Loss at iteration 550 : 0.01427161693572998
Loss at iteration 560 : 0.02319704182446003
Loss at iteration 570 : 0.014052565209567547
Loss at iteration 580 : 0.01803004741668701
Loss at iteration 590 : 0.02351420372724533
Loss at iteration 600 : 0.023951657116413116
Loss at iteration 610 : 0.01985260844230652
Loss at iteration 620 : 0.023646488785743713
Loss at iteration 630 : 0.0162599366158247
Loss at iteration 640 : 0.012709087692201138
Loss at iteration 650 : 0.03163851797580719
Loss at iteration 660 : 0.027374085038900375
Loss at iteration 670 : 0.020017804577946663
Loss at iteration 680 : 0.03090662695467472
Loss at iteration 690 : 0.026409968733787537
Loss at iteration 700 : 0.024378318339586258
Loss at iteration 710 : 0.023434167727828026
Loss at iteration 720 : 0.02702970989048481
Loss at iteration 730 : 0.02909669280052185
Loss at iteration 740 : 0.022590627893805504
Loss at iteration 750 : 0.028101075440645218
Loss at iteration 760 : 0.02333640307188034
Loss at iteration 770 : 0.017322948202490807
Loss at iteration 780 : 0.027565529569983482
Loss at iteration 790 : 0.024828888475894928
Loss at iteration 800 : 0.014599594287574291
Loss at iteration 810 : 0.03164781257510185
Loss at iteration 820 : 0.02652672678232193
Loss at iteration 830 : 0.015312155708670616
Loss at iteration 840 : 0.015279464423656464
Loss at iteration 850 : 0.029233772307634354
Loss at iteration 860 : 0.017261844128370285
Loss at iteration 870 : 0.020773764699697495
Loss at iteration 880 : 0.021385330706834793
Loss at iteration 890 : 0.016302453354001045
Loss at iteration 900 : 0.026479247957468033
Loss at iteration 910 : 0.01447678729891777
Loss at iteration 920 : 0.026827245950698853
Loss at iteration 930 : 0.019655758515000343
Loss at iteration 940 : 0.014724264852702618
Loss at iteration 950 : 0.018461115658283234
Loss at iteration 960 : 0.01915782317519188
Loss at iteration 970 : 0.03687535226345062
Loss at iteration 980 : 0.018909113481640816
Loss at iteration 990 : 0.02659340761601925
Loss at iteration 1000 : 0.024202240630984306
Loss at iteration 1010 : 0.022994089871644974
Loss at iteration 1020 : 0.02939770370721817
Loss at iteration 1030 : 0.03926968201994896
Loss at iteration 1040 : 0.029537705704569817
Loss at iteration 1050 : 0.01592547819018364
Loss at iteration 1060 : 0.02471519075334072
Loss at iteration 1070 : 0.015415159985423088
Loss at iteration 1080 : 0.027027282863855362
Loss at iteration 1090 : 0.013652917928993702
Loss at iteration 1100 : 0.021592292934656143
Loss at iteration 1110 : 0.024183563888072968
Loss at iteration 1120 : 0.026168853044509888
Loss at iteration 1130 : 0.015961356461048126
Loss at iteration 1140 : 0.018291685730218887
Loss at iteration 1150 : 0.010089620016515255
Loss at iteration 1160 : 0.021453790366649628
Loss at iteration 1170 : 0.016857407987117767
Loss at iteration 1180 : 0.022237839177250862
Loss at iteration 1190 : 0.017992055043578148
Loss at iteration 1200 : 0.017863474786281586
Loss at iteration 1210 : 0.018403802067041397
The SSIM Value is: 0.7150792558987935
The PSNR Value is: 16.254851468404134
the highest SSIM value is: 16.254851468404134
the epoch is: 2
Loss at iteration 10 : 0.017764350399374962
Loss at iteration 20 : 0.011758018285036087
Loss at iteration 30 : 0.019448351114988327
Loss at iteration 40 : 0.03040168806910515
Loss at iteration 50 : 0.03418416529893875
Loss at iteration 60 : 0.017470775172114372
Loss at iteration 70 : 0.024959806352853775
Loss at iteration 80 : 0.018694095313549042
Loss at iteration 90 : 0.009942689910531044
Loss at iteration 100 : 0.019456684589385986
Loss at iteration 110 : 0.01757807657122612
Loss at iteration 120 : 0.01859508641064167
Loss at iteration 130 : 0.02083396166563034
Loss at iteration 140 : 0.023314885795116425
Loss at iteration 150 : 0.014837394468486309
Loss at iteration 160 : 0.013910378329455853
Loss at iteration 170 : 0.023440256714820862
Loss at iteration 180 : 0.01930311694741249
Loss at iteration 190 : 0.031049877405166626
Loss at iteration 200 : 0.015095297247171402
Loss at iteration 210 : 0.020101934671401978
Loss at iteration 220 : 0.02470085769891739
Loss at iteration 230 : 0.01595395803451538
Loss at iteration 240 : 0.022859176620841026
Loss at iteration 250 : 0.024841755628585815
Loss at iteration 260 : 0.019684888422489166
Loss at iteration 270 : 0.017905425280332565
Loss at iteration 280 : 0.01715254969894886
Loss at iteration 290 : 0.01564437337219715
Loss at iteration 300 : 0.013363798148930073
Loss at iteration 310 : 0.021783044561743736
Loss at iteration 320 : 0.0283017847687006
Loss at iteration 330 : 0.01648826338350773
Loss at iteration 340 : 0.025115564465522766
Loss at iteration 350 : 0.030928142368793488
Loss at iteration 360 : 0.022186368703842163
Loss at iteration 370 : 0.013289429247379303
Loss at iteration 380 : 0.017967641353607178
Loss at iteration 390 : 0.015936361625790596
Loss at iteration 400 : 0.021921927109360695
Loss at iteration 410 : 0.015907196328043938
Loss at iteration 420 : 0.014308186247944832
Loss at iteration 430 : 0.01824093982577324
Loss at iteration 440 : 0.01128675788640976
Loss at iteration 450 : 0.023489464074373245
Loss at iteration 460 : 0.022926997393369675
Loss at iteration 470 : 0.018997706472873688
Loss at iteration 480 : 0.021522358059883118
Loss at iteration 490 : 0.019419586285948753
Loss at iteration 500 : 0.0183977410197258
Loss at iteration 510 : 0.02114611119031906
Loss at iteration 520 : 0.009656072594225407
Loss at iteration 530 : 0.017641231417655945
Loss at iteration 540 : 0.030788298696279526
Loss at iteration 550 : 0.03835185617208481
Loss at iteration 560 : 0.021826889365911484
Loss at iteration 570 : 0.02429799735546112
Loss at iteration 580 : 0.020956212654709816
Loss at iteration 590 : 0.02496141940355301
Loss at iteration 600 : 0.02647768147289753
Loss at iteration 610 : 0.01921655982732773
Loss at iteration 620 : 0.016440626233816147
Loss at iteration 630 : 0.025552604347467422
Loss at iteration 640 : 0.017268545925617218
Loss at iteration 650 : 0.02718926966190338
Loss at iteration 660 : 0.017988266423344612
Loss at iteration 670 : 0.020107798278331757
Loss at iteration 680 : 0.021953582763671875
Loss at iteration 690 : 0.018514379858970642
Loss at iteration 700 : 0.0196841973811388
Loss at iteration 710 : 0.017127953469753265
Loss at iteration 720 : 0.018505096435546875
Loss at iteration 730 : 0.03494871407747269
Loss at iteration 740 : 0.015119143761694431
Loss at iteration 750 : 0.01621592417359352
Loss at iteration 760 : 0.031498126685619354
Loss at iteration 770 : 0.020187396556138992
Loss at iteration 780 : 0.01726810820400715
Loss at iteration 790 : 0.022157149389386177
Loss at iteration 800 : 0.020265161991119385
Loss at iteration 810 : 0.013707167468965054
Loss at iteration 820 : 0.013905011117458344
Loss at iteration 830 : 0.019540444016456604
Loss at iteration 840 : 0.01552044041454792
Loss at iteration 850 : 0.01767110452055931
Loss at iteration 860 : 0.020090438425540924
Loss at iteration 870 : 0.019990909844636917
Loss at iteration 880 : 0.020862095057964325
Loss at iteration 890 : 0.012747676111757755
Loss at iteration 900 : 0.016568824648857117
Loss at iteration 910 : 0.01390860602259636
Loss at iteration 920 : 0.02195437066257
Loss at iteration 930 : 0.01894925907254219
Loss at iteration 940 : 0.014791421592235565
Loss at iteration 950 : 0.0255131758749485
Loss at iteration 960 : 0.014179267920553684
Loss at iteration 970 : 0.020934026688337326
Loss at iteration 980 : 0.02199232205748558
Loss at iteration 990 : 0.01032936666160822
Loss at iteration 1000 : 0.0155616020783782
Loss at iteration 1010 : 0.00885204691439867
Loss at iteration 1020 : 0.0131148686632514
Loss at iteration 1030 : 0.010963814333081245
Loss at iteration 1040 : 0.028687627986073494
Loss at iteration 1050 : 0.018747281283140182
Loss at iteration 1060 : 0.017979897558689117
Loss at iteration 1070 : 0.016064930707216263
Loss at iteration 1080 : 0.02290809154510498
Loss at iteration 1090 : 0.01966359093785286
Loss at iteration 1100 : 0.0216330885887146
Loss at iteration 1110 : 0.01839146949350834
Loss at iteration 1120 : 0.02067445032298565
Loss at iteration 1130 : 0.021599404513835907
Loss at iteration 1140 : 0.014075914397835732
Loss at iteration 1150 : 0.025054462254047394
Loss at iteration 1160 : 0.02338734269142151
Loss at iteration 1170 : 0.0222038421779871
Loss at iteration 1180 : 0.013806283473968506
Loss at iteration 1190 : 0.019728856161236763
Loss at iteration 1200 : 0.013977300375699997
Loss at iteration 1210 : 0.031240351498126984
The SSIM Value is: 0.7315580109755199
The PSNR Value is: 15.903089141845703
the epoch is: 3
Loss at iteration 10 : 0.03526880592107773
Loss at iteration 20 : 0.03284536302089691
Loss at iteration 30 : 0.025759894400835037
Loss at iteration 40 : 0.016851892694830894
Loss at iteration 50 : 0.01675829105079174
Loss at iteration 60 : 0.018079517409205437
Loss at iteration 70 : 0.025376908481121063
Loss at iteration 80 : 0.010547117330133915
Loss at iteration 90 : 0.02115936577320099
Loss at iteration 100 : 0.019058268517255783
Loss at iteration 110 : 0.01637023687362671
Loss at iteration 120 : 0.012106113135814667
Loss at iteration 130 : 0.011693427339196205
Loss at iteration 140 : 0.02288898639380932
Loss at iteration 150 : 0.015698403120040894
Loss at iteration 160 : 0.012395266443490982
Loss at iteration 170 : 0.02020920440554619
Loss at iteration 180 : 0.016598699614405632
Loss at iteration 190 : 0.021010860800743103
Loss at iteration 200 : 0.026056509464979172
Loss at iteration 210 : 0.023601366207003593
Loss at iteration 220 : 0.020347818732261658
Loss at iteration 230 : 0.01566450297832489
Loss at iteration 240 : 0.015803689137101173
Loss at iteration 250 : 0.011719303205609322
Loss at iteration 260 : 0.01423373818397522
Loss at iteration 270 : 0.020087359473109245
Loss at iteration 280 : 0.02333999052643776
Loss at iteration 290 : 0.014114066027104855
Loss at iteration 300 : 0.014373337849974632
Loss at iteration 310 : 0.02139773964881897
Loss at iteration 320 : 0.01832815259695053
Loss at iteration 330 : 0.014728846959769726
Loss at iteration 340 : 0.012760300189256668
Loss at iteration 350 : 0.015447158366441727
Loss at iteration 360 : 0.01824081689119339
Loss at iteration 370 : 0.010976574383676052
Loss at iteration 380 : 0.025326905772089958
Loss at iteration 390 : 0.01596849039196968
Loss at iteration 400 : 0.01471630297601223
Loss at iteration 410 : 0.018277136608958244
Loss at iteration 420 : 0.024717573076486588
Loss at iteration 430 : 0.03270525112748146
Loss at iteration 440 : 0.013994911685585976
Loss at iteration 450 : 0.015261072665452957
Loss at iteration 460 : 0.023987118154764175
Loss at iteration 470 : 0.015380721539258957
Loss at iteration 480 : 0.012727108784019947
Loss at iteration 490 : 0.018661456182599068
Loss at iteration 500 : 0.01735825464129448
Loss at iteration 510 : 0.02074214443564415
Loss at iteration 520 : 0.014761967584490776
Loss at iteration 530 : 0.022864429280161858
Loss at iteration 540 : 0.023537032306194305
Loss at iteration 550 : 0.018616944551467896
Loss at iteration 560 : 0.018766149878501892
Loss at iteration 570 : 0.018806137144565582
Loss at iteration 580 : 0.020742012187838554
Loss at iteration 590 : 0.011578965000808239
Loss at iteration 600 : 0.01763889566063881
Loss at iteration 610 : 0.021070590242743492
Loss at iteration 620 : 0.020763378590345383
Loss at iteration 630 : 0.020929260179400444
Loss at iteration 640 : 0.011444826610386372
Loss at iteration 650 : 0.015547774732112885
Loss at iteration 660 : 0.01928657293319702
Loss at iteration 670 : 0.024533016607165337
Loss at iteration 680 : 0.01765979267656803
Loss at iteration 690 : 0.02529100701212883
Loss at iteration 700 : 0.012199997901916504
Loss at iteration 710 : 0.019701335579156876
Loss at iteration 720 : 0.01004380639642477
Loss at iteration 730 : 0.01775311306118965
Loss at iteration 740 : 0.025036778301000595
Loss at iteration 750 : 0.0216161347925663
Loss at iteration 760 : 0.01340415794402361
Loss at iteration 770 : 0.015506729483604431
Loss at iteration 780 : 0.036637358367443085
Loss at iteration 790 : 0.026903605088591576
Loss at iteration 800 : 0.025763370096683502
Loss at iteration 810 : 0.0258115753531456
Loss at iteration 820 : 0.018985077738761902
Loss at iteration 830 : 0.012868274934589863
Loss at iteration 840 : 0.01896754652261734
Loss at iteration 850 : 0.01740361750125885
Loss at iteration 860 : 0.015772409737110138
Loss at iteration 870 : 0.041670411825180054
Loss at iteration 880 : 0.01554427482187748
Loss at iteration 890 : 0.016414763405919075
Loss at iteration 900 : 0.022976212203502655
Loss at iteration 910 : 0.026313958689570427
Loss at iteration 920 : 0.019352607429027557
Loss at iteration 930 : 0.013102419674396515
Loss at iteration 940 : 0.026943759992718697
Loss at iteration 950 : 0.012784741818904877
Loss at iteration 960 : 0.015211300924420357
Loss at iteration 970 : 0.027642864733934402
Loss at iteration 980 : 0.01311018131673336
Loss at iteration 990 : 0.01950932666659355
Loss at iteration 1000 : 0.01261320523917675
Loss at iteration 1010 : 0.017206130549311638
Loss at iteration 1020 : 0.027659039944410324
Loss at iteration 1030 : 0.01860099658370018
Loss at iteration 1040 : 0.024585172533988953
Loss at iteration 1050 : 0.016581706702709198
Loss at iteration 1060 : 0.018742799758911133
Loss at iteration 1070 : 0.012951659969985485
Loss at iteration 1080 : 0.024913661181926727
Loss at iteration 1090 : 0.012690834701061249
Loss at iteration 1100 : 0.020689692348241806
Loss at iteration 1110 : 0.021299157291650772
Loss at iteration 1120 : 0.02413027174770832
Loss at iteration 1130 : 0.0132487453520298
Loss at iteration 1140 : 0.014575507491827011
Loss at iteration 1150 : 0.02379046194255352
Loss at iteration 1160 : 0.017367500811815262
Loss at iteration 1170 : 0.03945235535502434
Loss at iteration 1180 : 0.01553529966622591
Loss at iteration 1190 : 0.01502079889178276
Loss at iteration 1200 : 0.03468761220574379
Loss at iteration 1210 : 0.02492954581975937
The SSIM Value is: 0.7217311004797617
The PSNR Value is: 16.18822100957235
the epoch is: 4
Loss at iteration 10 : 0.010804830119013786
Loss at iteration 20 : 0.01928878016769886
Loss at iteration 30 : 0.015854161232709885
Loss at iteration 40 : 0.030081069096922874
Loss at iteration 50 : 0.017943967133760452
Loss at iteration 60 : 0.016950801014900208
Loss at iteration 70 : 0.01824977435171604
Loss at iteration 80 : 0.017272336408495903
Loss at iteration 90 : 0.02180144377052784
Loss at iteration 100 : 0.01941261813044548
Loss at iteration 110 : 0.009453260339796543
Loss at iteration 120 : 0.012940497137606144
Loss at iteration 130 : 0.0174508485943079
Loss at iteration 140 : 0.014874684624373913
Loss at iteration 150 : 0.008542630821466446
Loss at iteration 160 : 0.019168280065059662
Loss at iteration 170 : 0.03127065300941467
Loss at iteration 180 : 0.011396590620279312
Loss at iteration 190 : 0.022563941776752472
Loss at iteration 200 : 0.011327942833304405
Loss at iteration 210 : 0.018024124205112457
Loss at iteration 220 : 0.028660066425800323
Loss at iteration 230 : 0.023366104811429977
Loss at iteration 240 : 0.020133988931775093
Loss at iteration 250 : 0.02397497370839119
Loss at iteration 260 : 0.016227705404162407
Loss at iteration 270 : 0.023398660123348236
Loss at iteration 280 : 0.018322547897696495
Loss at iteration 290 : 0.013314696960151196
Loss at iteration 300 : 0.016376212239265442
Loss at iteration 310 : 0.017918966710567474
Loss at iteration 320 : 0.014935711398720741
Loss at iteration 330 : 0.025100665166974068
Loss at iteration 340 : 0.017773672938346863
Loss at iteration 350 : 0.019351599738001823
Loss at iteration 360 : 0.015603475272655487
Loss at iteration 370 : 0.01623505912721157
Loss at iteration 380 : 0.018604524433612823
Loss at iteration 390 : 0.017020758241415024
Loss at iteration 400 : 0.01973673515021801
Loss at iteration 410 : 0.01415100134909153
Loss at iteration 420 : 0.014492053538560867
Loss at iteration 430 : 0.025265589356422424
Loss at iteration 440 : 0.018113868311047554
Loss at iteration 450 : 0.022980593144893646
Loss at iteration 460 : 0.018849868327379227
Loss at iteration 470 : 0.010795876383781433
Loss at iteration 480 : 0.02071394957602024
Loss at iteration 490 : 0.01353483833372593
Loss at iteration 500 : 0.019180959090590477
Loss at iteration 510 : 0.020864738151431084
Loss at iteration 520 : 0.020643575116991997
Loss at iteration 530 : 0.014012832194566727
Loss at iteration 540 : 0.022547174245119095
Loss at iteration 550 : 0.023820333182811737
Loss at iteration 560 : 0.01175415888428688
Loss at iteration 570 : 0.012754278257489204
Loss at iteration 580 : 0.013940012082457542
Loss at iteration 590 : 0.0156082883477211
Loss at iteration 600 : 0.012250203639268875
Loss at iteration 610 : 0.0177125446498394
Loss at iteration 620 : 0.015130403451621532
Loss at iteration 630 : 0.020329516381025314
Loss at iteration 640 : 0.014459979720413685
Loss at iteration 650 : 0.028819076716899872
Loss at iteration 660 : 0.017560360953211784
Loss at iteration 670 : 0.018307862803339958
Loss at iteration 680 : 0.017843622714281082
Loss at iteration 690 : 0.01741693913936615
Loss at iteration 700 : 0.017905879765748978
Loss at iteration 710 : 0.020346321165561676
Loss at iteration 720 : 0.022407852113246918
Loss at iteration 730 : 0.017728378996253014
Loss at iteration 740 : 0.02698703482747078
Loss at iteration 750 : 0.01766015775501728
Loss at iteration 760 : 0.01900242641568184
Loss at iteration 770 : 0.016720136627554893
Loss at iteration 780 : 0.026328789070248604
Loss at iteration 790 : 0.027377866208553314
Loss at iteration 800 : 0.019829969853162766
Loss at iteration 810 : 0.012866947799921036
Loss at iteration 820 : 0.014681275933980942
Loss at iteration 830 : 0.013571668416261673
Loss at iteration 840 : 0.020693091675639153
Loss at iteration 850 : 0.022379253059625626
Loss at iteration 860 : 0.020037930458784103
Loss at iteration 870 : 0.012240340001881123
Loss at iteration 880 : 0.021669205278158188
Loss at iteration 890 : 0.014745448715984821
Loss at iteration 900 : 0.020762108266353607
Loss at iteration 910 : 0.020085591822862625
Loss at iteration 920 : 0.021600637584924698
Loss at iteration 930 : 0.009695122949779034
Loss at iteration 940 : 0.017047662287950516
Loss at iteration 950 : 0.0261104516685009
Loss at iteration 960 : 0.013610896654427052
Loss at iteration 970 : 0.020711835473775864
Loss at iteration 980 : 0.016882477328181267
Loss at iteration 990 : 0.02439769357442856
Loss at iteration 1000 : 0.007481683976948261
Loss at iteration 1010 : 0.015389765612781048
Loss at iteration 1020 : 0.0362083725631237
Loss at iteration 1030 : 0.015083467587828636
Loss at iteration 1040 : 0.017898671329021454
Loss at iteration 1050 : 0.01571931317448616
Loss at iteration 1060 : 0.01373022049665451
Loss at iteration 1070 : 0.02866467460989952
Loss at iteration 1080 : 0.017745353281497955
Loss at iteration 1090 : 0.022260211408138275
Loss at iteration 1100 : 0.02397482469677925
Loss at iteration 1110 : 0.015682313591241837
Loss at iteration 1120 : 0.01577180251479149
Loss at iteration 1130 : 0.012786928564310074
Loss at iteration 1140 : 0.017832046374678612
Loss at iteration 1150 : 0.028484970331192017
Loss at iteration 1160 : 0.01827066019177437
Loss at iteration 1170 : 0.022081799805164337
Loss at iteration 1180 : 0.022595226764678955
Loss at iteration 1190 : 0.01634189859032631
Loss at iteration 1200 : 0.010415478609502316
Loss at iteration 1210 : 0.01972252130508423
The SSIM Value is: 0.7946513652801513
