Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=4, lr=0.0002, weight_decay=0.0004, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_u2net_ploss_pem_220919')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:3509: UserWarning: nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.
  warnings.warn("nn.functional.upsample is deprecated. Use nn.functional.interpolate instead.")
Loss at iteration 600 : 0.0655176192522049
Loss at iteration 610 : 0.08530069887638092
Loss at iteration 620 : 0.05237635225057602
Loss at iteration 630 : 0.060121722519397736
Loss at iteration 640 : 0.03939470276236534
Loss at iteration 650 : 0.090785451233387
Loss at iteration 660 : 0.042039573192596436
Loss at iteration 670 : 0.04649117588996887
Loss at iteration 680 : 0.07182411104440689
Loss at iteration 690 : 0.0515531450510025
Loss at iteration 700 : 0.03513951227068901
Loss at iteration 710 : 0.055811114609241486
Loss at iteration 720 : 0.04469563812017441
Loss at iteration 730 : 0.033169325441122055
Loss at iteration 740 : 0.05474746972322464
Loss at iteration 750 : 0.08085010200738907
Loss at iteration 760 : 0.07821953296661377
Loss at iteration 770 : 0.0735643282532692
Loss at iteration 780 : 0.04250355437397957
Loss at iteration 790 : 0.0423213429749012
Loss at iteration 800 : 0.05108107253909111
Loss at iteration 810 : 0.047642454504966736
Loss at iteration 820 : 0.03909142687916756
Loss at iteration 830 : 0.05552984029054642
Loss at iteration 840 : 0.060799770057201385
Loss at iteration 850 : 0.03752290457487106
Loss at iteration 860 : 0.04421229660511017
Loss at iteration 870 : 0.06711070984601974
Loss at iteration 880 : 0.037971388548612595
Loss at iteration 890 : 0.042584799230098724
Loss at iteration 900 : 0.06318406015634537
Loss at iteration 910 : 0.04593431204557419
Loss at iteration 920 : 0.064167819917202
Loss at iteration 930 : 0.05982409417629242
Loss at iteration 940 : 0.04171428829431534
Loss at iteration 950 : 0.06526044756174088
Loss at iteration 960 : 0.040853776037693024
Loss at iteration 970 : 0.05424455553293228
Loss at iteration 980 : 0.08347000181674957
Loss at iteration 990 : 0.06724496185779572
Loss at iteration 1000 : 0.08088846504688263
Loss at iteration 1010 : 0.032609596848487854
Loss at iteration 1020 : 0.044143639504909515
Loss at iteration 1030 : 0.06360521167516708
Loss at iteration 1040 : 0.06663721799850464
Loss at iteration 1050 : 0.0368850938975811
Loss at iteration 1060 : 0.07604553550481796
Loss at iteration 1070 : 0.054002244025468826
Loss at iteration 1080 : 0.04678028076887131
Loss at iteration 1090 : 0.05351913720369339
Loss at iteration 1100 : 0.050159648060798645
Loss at iteration 1110 : 0.047647807747125626
Loss at iteration 1120 : 0.07355524599552155
Loss at iteration 1130 : 0.047917671501636505
Loss at iteration 1140 : 0.08347991108894348
Loss at iteration 1150 : 0.04834720492362976
Loss at iteration 1160 : 0.03330241143703461
Loss at iteration 1170 : 0.06142948940396309
Loss at iteration 1180 : 0.05274435132741928
Loss at iteration 1190 : 0.04983500391244888
Loss at iteration 1200 : 0.06650906801223755
Loss at iteration 1210 : 0.05619358643889427
The SSIM Value is: 0.6848367134730021
The PSNR Value is: 16.700029436747233
the highest SSIM value is: 16.700029436747233
the epoch is: 1
Loss at iteration 10 : 0.05018509924411774
Loss at iteration 20 : 0.06558451801538467
Loss at iteration 30 : 0.043213505297899246
Loss at iteration 40 : 0.04154777526855469
Loss at iteration 50 : 0.05722349137067795
Loss at iteration 60 : 0.0478721484541893
Loss at iteration 70 : 0.044250935316085815
Loss at iteration 80 : 0.04187912493944168
Loss at iteration 90 : 0.06059664487838745
Loss at iteration 100 : 0.039100900292396545
Loss at iteration 110 : 0.04797077924013138
Loss at iteration 120 : 0.04144039750099182
Loss at iteration 130 : 0.05266755446791649
Loss at iteration 140 : 0.053024787455797195
Loss at iteration 150 : 0.039700429886579514
Loss at iteration 160 : 0.051862865686416626
Loss at iteration 170 : 0.04619734361767769
Loss at iteration 180 : 0.041178423911333084
Loss at iteration 190 : 0.05926937982439995
Loss at iteration 200 : 0.04719950258731842
Loss at iteration 210 : 0.05093328654766083
Loss at iteration 220 : 0.06512285768985748
Loss at iteration 230 : 0.03793593868613243
Loss at iteration 240 : 0.06830649077892303
Loss at iteration 250 : 0.057506151497364044
Loss at iteration 260 : 0.030011000111699104
Loss at iteration 270 : 0.051908694207668304
Loss at iteration 280 : 0.04321994259953499
Loss at iteration 290 : 0.04605594277381897
Loss at iteration 300 : 0.052942052483558655
Loss at iteration 310 : 0.048601552844047546
Loss at iteration 320 : 0.05331782251596451
Loss at iteration 330 : 0.06072262302041054
Loss at iteration 340 : 0.049630746245384216
Loss at iteration 350 : 0.04238871484994888
Loss at iteration 360 : 0.04500710964202881
Loss at iteration 370 : 0.028462274000048637
Loss at iteration 380 : 0.03975921869277954
Loss at iteration 390 : 0.041372209787368774
Loss at iteration 400 : 0.04304807633161545
Loss at iteration 410 : 0.05644122511148453
Loss at iteration 420 : 0.056698307394981384
Loss at iteration 430 : 0.04829034209251404
Loss at iteration 440 : 0.04924117773771286
Loss at iteration 450 : 0.03857290744781494
Loss at iteration 460 : 0.03541228175163269
Loss at iteration 470 : 0.04119190201163292
Loss at iteration 480 : 0.04987926781177521
Loss at iteration 490 : 0.05877168849110603
Loss at iteration 500 : 0.0666528269648552
Loss at iteration 510 : 0.04494747519493103
Loss at iteration 520 : 0.03452366590499878
Loss at iteration 530 : 0.04692615568637848
Loss at iteration 540 : 0.02751222252845764
Loss at iteration 550 : 0.04135550558567047
Loss at iteration 560 : 0.04923908784985542
Loss at iteration 570 : 0.03692425787448883
Loss at iteration 580 : 0.04156880080699921
Loss at iteration 590 : 0.04720628261566162
Loss at iteration 600 : 0.04903550446033478
Loss at iteration 610 : 0.04322861507534981
Loss at iteration 620 : 0.042448729276657104
Loss at iteration 630 : 0.03921280801296234
Loss at iteration 640 : 0.04360620677471161
Loss at iteration 650 : 0.03415815532207489
Loss at iteration 660 : 0.04290257394313812
Loss at iteration 670 : 0.02939658984541893
Loss at iteration 680 : 0.03166140243411064
Loss at iteration 690 : 0.03684183210134506
Loss at iteration 700 : 0.04124161973595619
Loss at iteration 710 : 0.03250005096197128
Loss at iteration 720 : 0.032597433775663376
Loss at iteration 730 : 0.042847976088523865
Loss at iteration 740 : 0.03756626322865486
Loss at iteration 750 : 0.05846714973449707
Loss at iteration 760 : 0.03667148947715759
Loss at iteration 770 : 0.0553300641477108
Loss at iteration 780 : 0.03666984289884567
Loss at iteration 790 : 0.03927578032016754
Loss at iteration 800 : 0.03663073107600212
Loss at iteration 810 : 0.030762508511543274
Loss at iteration 820 : 0.03605569526553154
Loss at iteration 830 : 0.024606840685009956
Loss at iteration 840 : 0.0341799259185791
Loss at iteration 850 : 0.04107127711176872
Loss at iteration 860 : 0.03969719260931015
Loss at iteration 870 : 0.040602654218673706
Loss at iteration 880 : 0.03841207176446915
Loss at iteration 890 : 0.04495774954557419
Loss at iteration 900 : 0.03097228705883026
Loss at iteration 910 : 0.0318780243396759
Loss at iteration 920 : 0.04504677653312683
Loss at iteration 930 : 0.04867209494113922
Loss at iteration 940 : 0.06777819246053696
Loss at iteration 950 : 0.032921645790338516
Loss at iteration 960 : 0.049023039638996124
Loss at iteration 970 : 0.04505613446235657
Loss at iteration 980 : 0.04584607109427452
Loss at iteration 990 : 0.03138483315706253
Loss at iteration 1000 : 0.03249026834964752
Loss at iteration 1010 : 0.033965907990932465
Loss at iteration 1020 : 0.024979915469884872
Loss at iteration 1030 : 0.02299449034035206
Loss at iteration 1040 : 0.03292146697640419
Loss at iteration 1050 : 0.03353923559188843
Loss at iteration 1060 : 0.038037363439798355
Loss at iteration 1070 : 0.044630736112594604
Loss at iteration 1080 : 0.03701949864625931
Loss at iteration 1090 : 0.016317417845129967
Loss at iteration 1100 : 0.028069771826267242
Loss at iteration 1110 : 0.021840590983629227
Loss at iteration 1120 : 0.03862198442220688
Loss at iteration 1130 : 0.036157961934804916
Loss at iteration 1140 : 0.048805106431245804
Loss at iteration 1150 : 0.037378884851932526
Loss at iteration 1160 : 0.06241534650325775
Loss at iteration 1170 : 0.03779282420873642
Loss at iteration 1180 : 0.026107244193553925
Loss at iteration 1190 : 0.041279759258031845
Loss at iteration 1200 : 0.05248236656188965
Loss at iteration 1210 : 0.04050585627555847
The SSIM Value is: 0.7389619429906209
The PSNR Value is: 17.629054005940755
the highest SSIM value is: 17.629054005940755
the epoch is: 2
Loss at iteration 10 : 0.02761014923453331
Loss at iteration 20 : 0.03716619312763214
Loss at iteration 30 : 0.030067041516304016
Loss at iteration 40 : 0.029964059591293335
Loss at iteration 50 : 0.03972724825143814
Loss at iteration 60 : 0.032212112098932266
Loss at iteration 70 : 0.0742962658405304
Loss at iteration 80 : 0.05136343464255333
Loss at iteration 90 : 0.03258911892771721
Loss at iteration 100 : 0.061108533293008804
Loss at iteration 110 : 0.034725360572338104
Loss at iteration 120 : 0.028585754334926605
Loss at iteration 130 : 0.0449308305978775
Loss at iteration 140 : 0.039936065673828125
Loss at iteration 150 : 0.06205660477280617
Loss at iteration 160 : 0.04399159178137779
Loss at iteration 170 : 0.02957252785563469
Loss at iteration 180 : 0.03161890059709549
Loss at iteration 190 : 0.038944851607084274
Loss at iteration 200 : 0.024862026795744896
Loss at iteration 210 : 0.03903037682175636
Loss at iteration 220 : 0.022899974137544632
Loss at iteration 230 : 0.031091829761862755
Loss at iteration 240 : 0.028235115110874176
Loss at iteration 250 : 0.032634951174259186
Loss at iteration 260 : 0.03889913856983185
Loss at iteration 270 : 0.03288514167070389
Loss at iteration 280 : 0.020846743136644363
Loss at iteration 290 : 0.03161577880382538
Loss at iteration 300 : 0.035092804580926895
Loss at iteration 310 : 0.034123603254556656
Loss at iteration 320 : 0.030829288065433502
Loss at iteration 330 : 0.03876039385795593
Loss at iteration 340 : 0.028822503983974457
Loss at iteration 350 : 0.03778576850891113
Loss at iteration 360 : 0.05909125879406929
Loss at iteration 370 : 0.03838988393545151
Loss at iteration 380 : 0.028195353224873543
Loss at iteration 390 : 0.030453570187091827
Loss at iteration 400 : 0.022951096296310425
Loss at iteration 410 : 0.03337879478931427
Loss at iteration 420 : 0.022354640066623688
Loss at iteration 430 : 0.03588247671723366
Loss at iteration 440 : 0.025560975074768066
Loss at iteration 450 : 0.027947135269641876
Loss at iteration 460 : 0.03431197628378868
Loss at iteration 470 : 0.040145039558410645
Loss at iteration 480 : 0.04369480162858963
Loss at iteration 490 : 0.03029220551252365
Loss at iteration 500 : 0.027583958581089973
Loss at iteration 510 : 0.031534478068351746
Loss at iteration 520 : 0.02798348292708397
Loss at iteration 530 : 0.043505895882844925
Loss at iteration 540 : 0.037699226289987564
Loss at iteration 550 : 0.03727618604898453
Loss at iteration 560 : 0.037069156765937805
Loss at iteration 570 : 0.028823159635066986
Loss at iteration 580 : 0.027903474867343903
Loss at iteration 590 : 0.02051467075943947
Loss at iteration 600 : 0.023217637091875076
Loss at iteration 610 : 0.034548189491033554
Loss at iteration 620 : 0.04238565266132355
Loss at iteration 630 : 0.029389996081590652
Loss at iteration 640 : 0.027340859174728394
Loss at iteration 650 : 0.027966806665062904
Loss at iteration 660 : 0.025404317304491997
Loss at iteration 670 : 0.030868977308273315
Loss at iteration 680 : 0.04075442627072334
Loss at iteration 690 : 0.02011362835764885
Loss at iteration 700 : 0.03885415568947792
Loss at iteration 710 : 0.03392213582992554
Loss at iteration 720 : 0.035730838775634766
Loss at iteration 730 : 0.04667622596025467
Loss at iteration 740 : 0.05232961103320122
Loss at iteration 750 : 0.043813664466142654
Loss at iteration 760 : 0.027721460908651352
Loss at iteration 770 : 0.028050538152456284
Loss at iteration 780 : 0.024139873683452606
Loss at iteration 790 : 0.02332109585404396
Loss at iteration 800 : 0.03084493800997734
Loss at iteration 810 : 0.029064469039440155
Loss at iteration 820 : 0.03994647040963173
Loss at iteration 830 : 0.03177831694483757
Loss at iteration 840 : 0.024020301178097725
Loss at iteration 850 : 0.04472759738564491
Loss at iteration 860 : 0.0372004434466362
Loss at iteration 870 : 0.035582639276981354
Loss at iteration 880 : 0.026354629546403885
Loss at iteration 890 : 0.040624406188726425
Loss at iteration 900 : 0.029866816475987434
Loss at iteration 910 : 0.028380315750837326
Loss at iteration 920 : 0.029056938365101814
Loss at iteration 930 : 0.031780414283275604
Loss at iteration 940 : 0.0275669414550066
Loss at iteration 950 : 0.031545527279376984
Loss at iteration 960 : 0.018552206456661224
Loss at iteration 970 : 0.03317614644765854
Loss at iteration 980 : 0.022119048982858658
Loss at iteration 990 : 0.028125477954745293
Loss at iteration 1000 : 0.04310925304889679
Loss at iteration 1010 : 0.027906320989131927
Loss at iteration 1020 : 0.024915795773267746
Loss at iteration 1030 : 0.04346608370542526
Loss at iteration 1040 : 0.03946366906166077
Loss at iteration 1050 : 0.03447730094194412
Loss at iteration 1060 : 0.030045364052057266
Loss at iteration 1070 : 0.046569544821977615
Loss at iteration 1080 : 0.04872007295489311
Loss at iteration 1090 : 0.026357755064964294
Loss at iteration 1100 : 0.036545462906360626
Loss at iteration 1110 : 0.03310331702232361
Loss at iteration 1120 : 0.0324801467359066
Loss at iteration 1130 : 0.03164088726043701
Loss at iteration 1140 : 0.017400894314050674
Loss at iteration 1150 : 0.04011239856481552
Loss at iteration 1160 : 0.025754224509000778
Loss at iteration 1170 : 0.029327532276511192
Loss at iteration 1180 : 0.042942725121974945
Loss at iteration 1190 : 0.01740526594221592
Loss at iteration 1200 : 0.026444870978593826
Loss at iteration 1210 : 0.022396810352802277
The SSIM Value is: 0.7459495643774668
The PSNR Value is: 17.853819211324055
the highest SSIM value is: 17.853819211324055
the epoch is: 3
Loss at iteration 10 : 0.027789616957306862
Loss at iteration 20 : 0.02976890467107296
Loss at iteration 30 : 0.03979015722870827
Loss at iteration 40 : 0.02435176447033882
Loss at iteration 50 : 0.022822175174951553
Loss at iteration 60 : 0.019185416400432587
Loss at iteration 70 : 0.037108637392520905
Loss at iteration 80 : 0.02744569629430771
Loss at iteration 90 : 0.02202485501766205
Loss at iteration 100 : 0.02789030596613884
Loss at iteration 110 : 0.05358375608921051
Loss at iteration 120 : 0.026686184108257294
Loss at iteration 130 : 0.02931186743080616
Loss at iteration 140 : 0.02938396856188774
Loss at iteration 150 : 0.021401219069957733
Loss at iteration 160 : 0.02335410937666893
Loss at iteration 170 : 0.027695011347532272
Loss at iteration 180 : 0.06681116670370102
Loss at iteration 190 : 0.029441915452480316
Loss at iteration 200 : 0.03836334869265556
Loss at iteration 210 : 0.018348651006817818
Loss at iteration 220 : 0.022682620212435722
Loss at iteration 230 : 0.032402120530605316
Loss at iteration 240 : 0.028743073344230652
Loss at iteration 250 : 0.02214851975440979
Loss at iteration 260 : 0.031120698899030685
Loss at iteration 270 : 0.03171778470277786
Loss at iteration 280 : 0.045817844569683075
Loss at iteration 290 : 0.02702445164322853
Loss at iteration 300 : 0.034103214740753174
Loss at iteration 310 : 0.03251286596059799
Loss at iteration 320 : 0.03309350088238716
Loss at iteration 330 : 0.03385176137089729
Loss at iteration 340 : 0.022470436990261078
Loss at iteration 350 : 0.026892302557826042
Loss at iteration 360 : 0.02771342545747757
Loss at iteration 370 : 0.030080510303378105
Loss at iteration 380 : 0.04484569653868675
Loss at iteration 390 : 0.027220062911510468
Loss at iteration 400 : 0.04093996062874794
Loss at iteration 410 : 0.027294516563415527
Loss at iteration 420 : 0.01805834285914898
Loss at iteration 430 : 0.028263989835977554
Loss at iteration 440 : 0.031105319038033485
Loss at iteration 450 : 0.03598652780056
Loss at iteration 460 : 0.02534090355038643
Loss at iteration 470 : 0.03709331154823303
Loss at iteration 480 : 0.0338544063270092
Loss at iteration 490 : 0.022396136075258255
Loss at iteration 500 : 0.033344611525535583
Loss at iteration 510 : 0.04166146367788315
Loss at iteration 520 : 0.01798219420015812
Loss at iteration 530 : 0.03309734910726547
Loss at iteration 540 : 0.029144268482923508
Loss at iteration 550 : 0.026698511093854904
Loss at iteration 560 : 0.026002854108810425
Loss at iteration 570 : 0.016287632286548615
Loss at iteration 580 : 0.03683317452669144
Loss at iteration 590 : 0.0351562425494194
Loss at iteration 600 : 0.03075173869729042
Loss at iteration 610 : 0.027448542416095734
Loss at iteration 620 : 0.024366075173020363
Loss at iteration 630 : 0.03777670860290527
Loss at iteration 640 : 0.03713459521532059
Loss at iteration 650 : 0.025462592020630836
Loss at iteration 660 : 0.03787591680884361
Loss at iteration 670 : 0.02245413139462471
Loss at iteration 680 : 0.01969095692038536
Loss at iteration 690 : 0.02531791850924492
Loss at iteration 700 : 0.036301836371421814
Loss at iteration 710 : 0.04391488432884216
Loss at iteration 720 : 0.02726544253528118
Loss at iteration 730 : 0.022050492465496063
Loss at iteration 740 : 0.05164402723312378
Loss at iteration 750 : 0.04024988412857056
Loss at iteration 760 : 0.022748170420527458
Loss at iteration 770 : 0.01478792168200016
Loss at iteration 780 : 0.04480869323015213
Loss at iteration 790 : 0.041324786841869354
Loss at iteration 800 : 0.03291475772857666
Loss at iteration 810 : 0.039210185408592224
Loss at iteration 820 : 0.035274703055620193
Loss at iteration 830 : 0.017582451924681664
Loss at iteration 840 : 0.03809906542301178
Loss at iteration 850 : 0.04119779169559479
Loss at iteration 860 : 0.038023676723241806
Loss at iteration 870 : 0.024680089205503464
Loss at iteration 880 : 0.029384102672338486
Loss at iteration 890 : 0.038471050560474396
Loss at iteration 900 : 0.025144435465335846
Loss at iteration 910 : 0.05273888260126114
Loss at iteration 920 : 0.03952089697122574
Loss at iteration 930 : 0.02109477110207081
Loss at iteration 940 : 0.0226434338837862
Loss at iteration 950 : 0.021589674055576324
Loss at iteration 960 : 0.030658597126603127
Loss at iteration 970 : 0.03115476295351982
Loss at iteration 980 : 0.030961070209741592
Loss at iteration 990 : 0.02458210103213787
Loss at iteration 1000 : 0.04287825524806976
Loss at iteration 1010 : 0.030579864978790283
Loss at iteration 1020 : 0.034526243805885315
Loss at iteration 1030 : 0.038844186812639236
Loss at iteration 1040 : 0.030188102275133133
Loss at iteration 1050 : 0.016923129558563232
Loss at iteration 1060 : 0.03628631308674812
Loss at iteration 1070 : 0.03141459822654724
Loss at iteration 1080 : 0.034542642533779144
Loss at iteration 1090 : 0.014190982095897198
Loss at iteration 1100 : 0.032616518437862396
Loss at iteration 1110 : 0.013897096738219261
Loss at iteration 1120 : 0.030672386288642883
Loss at iteration 1130 : 0.029592284932732582
Loss at iteration 1140 : 0.02532249316573143
Loss at iteration 1150 : 0.02201857790350914
Loss at iteration 1160 : 0.038506440818309784
Loss at iteration 1170 : 0.04677153751254082
Loss at iteration 1180 : 0.024537215009331703
Loss at iteration 1190 : 0.030057761818170547
Loss at iteration 1200 : 0.030796818435192108
Loss at iteration 1210 : 0.03486037254333496
The SSIM Value is: 0.7508520424365998
The PSNR Value is: 17.98624216715495
the highest SSIM value is: 17.98624216715495
the epoch is: 4
Loss at iteration 10 : 0.03434216231107712
Loss at iteration 20 : 0.03604729473590851
Loss at iteration 30 : 0.019744813442230225
Loss at iteration 40 : 0.023122556507587433
Loss at iteration 50 : 0.036747343838214874
Loss at iteration 60 : 0.02864798717200756
Loss at iteration 70 : 0.03244251385331154
Loss at iteration 80 : 0.02232590690255165
Loss at iteration 90 : 0.018349599093198776
Loss at iteration 100 : 0.041824426501989365
Loss at iteration 110 : 0.04551219940185547
Loss at iteration 120 : 0.03361662104725838
Loss at iteration 130 : 0.032098352909088135
Loss at iteration 140 : 0.026643693447113037
Loss at iteration 150 : 0.023706112056970596
Loss at iteration 160 : 0.01759582757949829
Loss at iteration 170 : 0.02983824536204338
Loss at iteration 180 : 0.030607717111706734
Loss at iteration 190 : 0.03147807717323303
Loss at iteration 200 : 0.04035501182079315
Loss at iteration 210 : 0.017520219087600708
Loss at iteration 220 : 0.02756590023636818
Loss at iteration 230 : 0.033833980560302734
Loss at iteration 240 : 0.026521185413002968
Loss at iteration 250 : 0.030395440757274628
Loss at iteration 260 : 0.024853095412254333
Loss at iteration 270 : 0.03373267501592636
Loss at iteration 280 : 0.027853595092892647
Loss at iteration 290 : 0.04017753154039383
Loss at iteration 300 : 0.024455580860376358
Loss at iteration 310 : 0.026902057230472565
Loss at iteration 320 : 0.02287326380610466
Loss at iteration 330 : 0.037321291863918304
Loss at iteration 340 : 0.03471097722649574
Loss at iteration 350 : 0.019631564617156982
Loss at iteration 360 : 0.027334902435541153
Loss at iteration 370 : 0.03503376618027687
Loss at iteration 380 : 0.03753834590315819
Loss at iteration 390 : 0.038815658539533615
Loss at iteration 400 : 0.027268294245004654
Loss at iteration 410 : 0.02271241322159767
Loss at iteration 420 : 0.015283291228115559
Loss at iteration 430 : 0.030796784907579422
Loss at iteration 440 : 0.02820640429854393
Loss at iteration 450 : 0.04322320222854614
Loss at iteration 460 : 0.03568010777235031
Loss at iteration 470 : 0.029466211795806885
Loss at iteration 480 : 0.03470481187105179
Loss at iteration 490 : 0.02593623474240303
Loss at iteration 500 : 0.02964726649224758
Loss at iteration 510 : 0.0450022853910923
Loss at iteration 520 : 0.04710189253091812
Loss at iteration 530 : 0.03398691117763519
Loss at iteration 540 : 0.0332515612244606
Loss at iteration 550 : 0.025887183845043182
Loss at iteration 560 : 0.019781816750764847
Loss at iteration 570 : 0.026964426040649414
Loss at iteration 580 : 0.026407556608319283
Loss at iteration 590 : 0.016054756939411163
Loss at iteration 600 : 0.0467342846095562
Loss at iteration 610 : 0.0334283672273159
Loss at iteration 620 : 0.027486726641654968
Loss at iteration 630 : 0.03303617984056473
Loss at iteration 640 : 0.014057694934308529
Loss at iteration 650 : 0.02748776413500309
Loss at iteration 660 : 0.023284833878278732
Loss at iteration 670 : 0.02650962583720684
Loss at iteration 680 : 0.02187359519302845
Loss at iteration 690 : 0.04597194492816925
Loss at iteration 700 : 0.027685031294822693
Loss at iteration 710 : 0.02341804839670658
Loss at iteration 720 : 0.039080411195755005
Loss at iteration 730 : 0.019595928490161896
Loss at iteration 740 : 0.027156449854373932
Loss at iteration 750 : 0.022480007261037827
Loss at iteration 760 : 0.030333736911416054
Loss at iteration 770 : 0.02124892547726631
Loss at iteration 780 : 0.022284477949142456
Loss at iteration 790 : 0.04770173877477646
Loss at iteration 800 : 0.028147418051958084
Loss at iteration 810 : 0.0254391860216856
Loss at iteration 820 : 0.025627795606851578
Loss at iteration 830 : 0.02554221637547016
Loss at iteration 840 : 0.025473041459918022
Loss at iteration 850 : 0.024809617549180984
Loss at iteration 860 : 0.04085954651236534
Loss at iteration 870 : 0.03238212317228317
Loss at iteration 880 : 0.02603522688150406
Loss at iteration 890 : 0.035993754863739014
Loss at iteration 900 : 0.02399187535047531
Loss at iteration 910 : 0.041311316192150116
Loss at iteration 920 : 0.04014755040407181
Loss at iteration 930 : 0.029786596074700356
Loss at iteration 940 : 0.029487870633602142
Loss at iteration 950 : 0.021685201674699783
Loss at iteration 960 : 0.03088623285293579
Loss at iteration 970 : 0.017970874905586243
Loss at iteration 980 : 0.02555389329791069
Loss at iteration 990 : 0.033144451677799225
Loss at iteration 1000 : 0.027521943673491478
Loss at iteration 1010 : 0.03314526006579399
Loss at iteration 1020 : 0.019028380513191223
Loss at iteration 1030 : 0.025388676673173904
Loss at iteration 1040 : 0.026730870828032494
Loss at iteration 1050 : 0.022965580224990845
Loss at iteration 1060 : 0.022860612720251083
Loss at iteration 1070 : 0.028839334845542908
Loss at iteration 1080 : 0.031083881855010986
Loss at iteration 1090 : 0.03698287159204483
Loss at iteration 1100 : 0.03796707093715668
Loss at iteration 1110 : 0.021659523248672485
Loss at iteration 1120 : 0.02973794750869274
Loss at iteration 1130 : 0.04776518791913986
Loss at iteration 1140 : 0.03414534777402878
Loss at iteration 1150 : 0.02815154939889908
Loss at iteration 1160 : 0.034900519996881485
Loss at iteration 1170 : 0.021636180579662323
Loss at iteration 1180 : 0.03984968364238739
Loss at iteration 1190 : 0.03222029283642769
